bets,wins,win_rate,staked,profit,roi,friction_adjusted_profit,friction_adjusted_roi,max_drawdown,average_odds,average_model_probability,average_edge,average_clv,clv_positive_rate,average_fractional_kelly,edge_threshold,model_type,max_odds,exclude_slams,surface,min_edge_trust
22,7,0.3181818181818182,22.0,2.3600000000000003,0.10727272727272728,2.0127999999999995,0.09149090909090907,-6.1,3.7813636363636363,0.42776858797327305,0.11391186835008686,-0.01288567626273408,0.36363636363636365,0.04216005841820763,0.05,,10.0,False,Grass,
152,67,0.4407894736842105,152.0,15.330000000000002,0.10085526315789475,13.3234,0.08765394736842105,-16.34,3.7350657894736843,0.5009693728194263,0.10961488472428946,-0.007731836310337692,0.40131578947368424,0.049540449406998234,0.05,top_10,,False,Hard,
113,54,0.4778761061946903,113.0,10.849999999999998,0.09601769911504422,9.452999999999998,0.08365486725663715,-8.719999999999999,2.6797345132743358,0.5472144957437083,0.11571931685241409,-0.00952405232226457,0.40707964601769914,0.05290716837125564,0.05,top_10,5.0,True,Hard,
131,67,0.5114503816793893,131.0,12.160000000000004,0.09282442748091606,10.6368,0.08119694656488549,-7.759999999999999,2.519160305343511,0.5737583119302837,0.1093667850299414,-0.008174271616032378,0.42748091603053434,0.05146032502683655,0.03,top_10,5.0,True,Hard,
31,11,0.3548387096774194,31.0,2.9699999999999998,0.09580645161290322,2.5105999999999997,0.08098709677419354,-7.1,3.7912903225806454,0.4459313503667101,0.09177301948084132,-0.00889371727110306,0.41935483870967744,0.035845682997767164,0.02,,10.0,False,Grass,
196,102,0.5204081632653061,196.0,17.960000000000004,0.0916326530612245,15.720799999999997,0.08020816326530611,-13.0,2.6864285714285714,0.5837308601509259,0.0974779973486799,-0.008808841872238217,0.39285714285714285,0.050251166359983834,0.01,top_10,10.0,False,Hard,
173,82,0.47398843930635837,173.0,15.759999999999998,0.09109826589595374,13.6248,0.07875606936416185,-15.420000000000002,3.4577456647398845,0.5337500818105793,0.10485500367927345,-0.006861804437953867,0.41040462427745666,0.04996204166601431,0.03,top_10,,False,Hard,
163,65,0.3987730061349693,163.0,14.72,0.09030674846625768,12.465599999999998,0.07647607361963189,-17.7,3.4344785276073617,0.4911018558965096,0.12438267000877488,-0.012514461058123212,0.37423312883435583,0.05393482803326268,0.1,top_10,10.0,False,,
191,81,0.42408376963350786,191.0,17.059999999999995,0.08931937172774866,14.518799999999999,0.07601465968586386,-17.909999999999997,3.283507853403141,0.5103603027388998,0.11781603059997778,-0.012337459413166364,0.3612565445026178,0.05444326771555834,0.075,top_10,10.0,False,,
158,68,0.43037974683544306,158.0,13.830000000000004,0.08753164556962027,11.7534,0.0743886075949367,-19.619999999999997,3.161772151898734,0.5014622959592009,0.10518287213730604,-0.012369306838602224,0.3987341772151899,0.04742845591192647,0.05,,10.0,False,Hard,
128,63,0.4921875,128.0,10.830000000000002,0.08460937500000001,9.313399999999998,0.07276093749999998,-9.34,2.6072656249999997,0.5623187919213262,0.11879244916326126,-0.009247391152127433,0.390625,0.05591855873845202,0.05,top_10,5.0,False,Hard,
218,95,0.43577981651376146,218.0,18.190000000000005,0.08344036697247709,15.366200000000001,0.07048715596330275,-18.319999999999997,3.1742660550458717,0.518481236720463,0.11100109678770644,-0.010261754848367739,0.38990825688073394,0.051510686451328516,0.05,top_10,10.0,False,,
25,9,0.36,25.0,2.0200000000000005,0.08080000000000002,1.6595999999999997,0.06638399999999998,-6.1,3.4819999999999998,0.4885836628108347,0.10803177807256235,-0.015466407539857903,0.32,0.043407857667879794,0.01,top_10,10.0,False,Grass,
