tourney_date,match_date,tourney_name,round,surface,tournament_importance,player,opponent,side,model_type,model_probability,odds,closing_odds,clv,market_probability,edge,ev,won,stake,profit
2018-12-31,2019-01-01,Doha,R32,Hard,3,Pierre Hugues Herbert,Dominic Thiem,player2,top_10,0.2874050978322247,3.77,4.2,-0.10238095238095246,0.25198412698412703,0.035420970848097644,0.08351721882748708,True,1.0,2.77
2018-12-31,2019-01-02,Pune,R16,Hard,3,Ernests Gulbis,Hyeon Chung,player1,other,0.3287201767563964,3.25,3.5,-0.0714285714285714,0.2919389978213508,0.03678117893504562,0.06834057445828834,True,1.0,2.25
2018-12-31,2019-01-02,Pune,R16,Hard,3,Kevin Anderson,Laslo Djere,player1,top_10,0.8638424446398035,1.32,1.41,-0.06382978723404242,0.7149028077753781,0.14893963686442546,0.14027202692454072,True,1.0,0.32000000000000006
2018-12-31,2019-01-03,Pune,QF,Hard,3,Kevin Anderson,Jaume Munar,player1,top_10,0.8000646423660374,1.3,1.4,-0.07142857142857129,0.7330595482546202,0.0670050941114172,0.040084035075848595,True,1.0,0.30000000000000004
2018-12-31,2019-01-04,Doha,SF,Hard,3,Roberto Bautista Agut,Novak Djokovic,player2,top_10,0.21428855392316948,4.95,5.4,-0.08333333333333337,0.1924959216965742,0.021792632226595277,0.0607283419196889,True,1.0,3.95
2018-12-31,2019-01-04,Pune,SF,Hard,3,Kevin Anderson,Gilles Simon,player2,top_10,0.7483405004529973,1.39,1.44,-0.03472222222222221,0.6855203619909503,0.06282013846204693,0.040193295629666115,True,1.0,0.3899999999999999
2018-12-31,2019-01-05,Pune,F,Hard,3,Ivo Karlovic,Kevin Anderson,player2,top_10,0.2953191253913847,3.83,4.25,-0.09882352941176464,0.24901960784313726,0.04629951754824746,0.13107225024900349,False,1.0,-1.0
2019-01-07,2019-01-08,Auckland,R16,Hard,3,John Isner,Taylor Fritz,player1,top_10,0.8996214773416022,1.58,1.65,-0.042424242424242364,0.6030150753768844,0.2966064019647179,0.4214019341997316,False,1.0,-1.0
2019-01-07,2019-01-08,Sydney,R16,Hard,3,Jordan Thompson,Taro Daniel,player1,other,0.7026998005455098,1.47,1.54,-0.045454545454545525,0.6466346153846154,0.056065185160894426,0.03296870680189945,True,1.0,0.47
2019-01-07,2019-01-10,Sydney,QF,Hard,3,Yoshihito Nishioka,Diego Schwartzman,player1,other,0.48892980099458433,2.11,2.2,-0.040909090909091006,0.451948051948052,0.03698174904653234,0.03164188009857294,False,1.0,-1.0
2019-01-14,2019-01-14,Australian Open,R128,Hard,5,Bernard Tomic,Marin Cilic,player1,top_10,0.3327585153565945,4.0,4.34,-0.07834101382488479,0.23809523809523808,0.09466327726135643,0.33103406142637803,False,1.0,-1.0
2019-01-14,2019-01-14,Australian Open,R128,Hard,5,Andreas Seppi,Steve Johnson,player1,other,0.5600160620772193,1.84,1.9,-0.03157894736842093,0.518324607329843,0.041691454747376344,0.0304295542220836,True,1.0,0.8400000000000001
2019-01-14,2019-01-14,Australian Open,R128,Hard,5,John Isner,Reilly Opelka,player1,top_10,0.8896503253928563,1.46,1.5,-0.026666666666666727,0.6532066508313539,0.2364436745615024,0.2988894750735701,False,1.0,-1.0
2019-01-14,2019-01-15,Australian Open,R128,Hard,5,Kamil Majchrzak,Kei Nishikori,player2,top_10,0.16153436561081203,15.25,21.25,-0.2823529411764706,0.06269207129686541,0.09884229431394662,1.4633990755648831,False,1.0,-1.0
2019-01-14,2019-01-15,Australian Open,R128,Hard,5,Dominic Thiem,Benoit Paire,player1,top_10,0.8583896074341202,1.29,1.32,-0.022727272727272707,0.7404426559356136,0.11794695149850654,0.10732259359001506,True,1.0,0.29000000000000004
2019-01-14,2019-01-16,Australian Open,R64,Hard,5,Frances Tiafoe,Kevin Anderson,player2,top_10,0.21115514229934806,4.98,5.59,-0.10912343470482999,0.19155844155844154,0.019596700740906525,0.051552608650753395,True,1.0,3.9800000000000004
2019-01-14,2019-01-16,Australian Open,R64,Hard,5,Reilly Opelka,Thomas Fabbiano,player1,other,0.7643669712253683,1.35,1.4,-0.03571428571428559,0.7065217391304348,0.05784523209493353,0.03189541115424732,False,1.0,-1.0
2019-01-14,2019-01-17,Australian Open,R64,Hard,5,Ivo Karlovic,Kei Nishikori,player2,top_10,0.20956040068240245,5.25,5.91,-0.1116751269035533,0.1809672386895476,0.02859316199285486,0.10019210358261288,False,1.0,-1.0
2019-01-14,2019-01-17,Australian Open,R64,Hard,5,Maximilian Marterer,Lucas Pouille,player1,other,0.48478045685173815,2.14,2.3,-0.06956521739130417,0.4470284237726098,0.03775203307912833,0.03743017766271972,False,1.0,-1.0
2019-01-14,2019-01-18,Australian Open,R32,Hard,5,Diego Schwartzman,Tomas Berdych,player1,other,0.2559546974900626,4.04,5.5,-0.2654545454545455,0.23773584905660375,0.018218848433458862,0.034056977859852955,False,1.0,-1.0
2019-01-14,2019-01-19,Australian Open,R32,Hard,5,Alex Bolt,Alexander Zverev,player1,top_10,0.1573589746309249,10.63,15.0,-0.29133333333333333,0.0898972602739726,0.06746171435695231,0.6727259003267319,False,1.0,-1.0
2019-01-14,2019-01-20,Australian Open,R16,Hard,5,Marin Cilic,Roberto Bautista Agut,player1,top_10,0.6872083936321636,1.72,1.77,-0.02824858757062154,0.5555555555555556,0.131652838076608,0.18199843704732133,False,1.0,-1.0
2019-01-14,2019-01-21,Australian Open,R16,Hard,5,Novak Djokovic,Daniil Medvedev,player1,top_10,0.9527902626761143,1.13,1.15,-0.017391304347826098,0.849933598937583,0.1028566637385313,0.0766529968240091,True,1.0,0.1299999999999999
2019-01-14,2019-01-21,Australian Open,R16,Hard,5,Kei Nishikori,Pablo Carreno Busta,player1,top_10,0.8792174595657225,1.21,1.23,-0.016260162601625994,0.7924528301886793,0.08676462937704321,0.0638531260745242,True,1.0,0.20999999999999996
2019-01-14,2019-01-22,Australian Open,QF,Hard,5,Frances Tiafoe,Rafael Nadal,player2,top_10,0.10858103467363844,11.47,15.0,-0.23533333333333328,0.08386581469648563,0.024715219977152814,0.24542446770663306,False,1.0,-1.0
2019-01-14,2019-01-23,Australian Open,QF,Hard,5,Kei Nishikori,Novak Djokovic,player1,top_10,0.2040187933471423,7.62,9.0,-0.15333333333333332,0.12614678899082568,0.07787200435631661,0.5546232053052242,False,1.0,-1.0
2019-01-14,2019-01-24,Australian Open,SF,Hard,5,Rafael Nadal,Stefanos Tsitsipas,player1,top_10,0.9165699879023037,1.18,1.22,-0.032786885245901676,0.8147566718995292,0.10181331600277455,0.08155258572471832,True,1.0,0.17999999999999994
2019-01-14,2019-01-27,Australian Open,F,Hard,5,Novak Djokovic,Rafael Nadal,player2,top_10,0.6211502346907223,1.75,1.84,-0.048913043478260865,0.5512820512820513,0.06986818340867096,0.08701291070876399,True,1.0,0.75
2019-02-04,2019-02-07,Sofia,R16,Hard,3,Robin Haase,Daniil Medvedev,player1,other,0.2559039812130073,4.04,4.35,-0.07126436781609191,0.23484848484848486,0.02105549636452242,0.03385208410054941,False,1.0,-1.0
2019-02-11,2019-02-12,Rotterdam,R32,Hard,3,Pierre Hugues Herbert,Kei Nishikori,player1,top_10,0.3257313287849991,3.3,3.6,-0.08333333333333337,0.2887931034482759,0.036938225336723196,0.07491338499049705,False,1.0,-1.0
2019-02-11,2019-02-14,Rotterdam,R16,Hard,3,Kei Nishikori,Ernests Gulbis,player2,top_10,0.8407039440935646,1.27,1.31,-0.03053435114503822,0.7475149105367793,0.09318903355678532,0.0676940089988271,True,1.0,0.27
2019-02-11,2019-02-14,New York,R16,Hard,3,John Isner,Bernard Tomic,player1,top_10,0.9148478779956482,1.37,1.5,-0.08666666666666656,0.6948775055679287,0.21997037242771944,0.25334159285403807,True,1.0,0.3700000000000001
2019-02-11,2019-02-14,Buenos Aires,R16,Clay,3,Maximilian Marterer,Dominic Thiem,player1,top_10,0.28467321681977287,4.87,5.6,-0.13035714285714284,0.19504132231404955,0.08963189450572331,0.386358565912294,False,1.0,-1.0
2019-02-11,2019-02-15,Rotterdam,QF,Hard,3,Marton Fucsovics,Kei Nishikori,player2,top_10,0.23479616091325362,4.58,5.05,-0.09306930693069304,0.20761245674740486,0.027183704165848754,0.07536641698270152,False,1.0,-1.0
2019-02-11,2019-02-15,Buenos Aires,QF,Clay,3,Pablo Cuevas,Dominic Thiem,player2,top_10,0.2848819254451671,3.62,3.94,-0.08121827411167504,0.26272912423625255,0.022152801208914552,0.03127257011150497,False,1.0,-1.0
2019-02-11,2019-02-16,New York,QF,Hard,3,John Isner,Jordan Thompson,player1,top_10,0.98,1.3,1.35,-0.03703703703703709,0.7302904564315352,0.24970954356846475,0.274,True,1.0,0.30000000000000004
2019-02-11,2019-02-16,Buenos Aires,SF,Clay,3,Guido Pella,Marco Cecchinato,player1,other,0.41019229188977774,2.59,2.8,-0.07499999999999996,0.3682926829268293,0.04189960896294842,0.062398035994524315,False,1.0,-1.0
2019-02-11,2019-02-17,New York,SF,Hard,3,Reilly Opelka,John Isner,player1,top_10,0.35967619875984314,3.04,3.3,-0.07878787878787874,0.3137697516930023,0.04590644706684083,0.0934156442299231,True,1.0,2.04
2019-02-18,2019-02-19,Delray Beach,R32,Hard,3,Peter Polansky,John Isner,player1,top_10,0.16949202067192734,6.15,7.32,-0.1598360655737705,0.15521978021978022,0.014272240452147117,0.042375927132353275,False,1.0,-1.0
2019-02-18,2019-02-21,Delray Beach,R16,Hard,3,Radu Albot,Nick Kyrgios,player1,other,0.3944718551315815,2.72,2.89,-0.05882352941176472,0.3492822966507177,0.04518955848086381,0.07296344595790183,True,1.0,1.7200000000000002
2019-02-18,2019-02-21,Rio de Janeiro,R16,Clay,3,Taro Daniel,Laslo Djere,player1,other,0.4189547086124506,2.48,2.65,-0.0641509433962264,0.38308457711442784,0.03587013149802276,0.039007677358877446,False,1.0,-1.0
2019-02-18,2019-02-22,Marseille,QF,Hard,3,Sergiy Stakhovsky,Stefanos Tsitsipas,player1,other,0.19945993981286297,5.25,5.92,-0.11317567567567566,0.1809672386895476,0.018492701123315386,0.0471646840175306,False,1.0,-1.0
