bets,wins,win_rate,staked,profit,roi,max_drawdown,average_odds,average_model_probability,average_edge,average_clv,clv_positive_rate,edge_threshold
630,293,0.4650793650793651,630.0,-1.6799999999999908,-0.0026666666666666523,-52.61,3.303777777777778,0.5208935411999477,0.0711834349762056,-0.06580023808713294,0.0015873015873015873,0.01
543,252,0.46408839779005523,543.0,19.74000000000001,0.036353591160221015,-34.730000000000004,3.4091344383057094,0.515658269956174,0.0769828684401974,-0.06475555741307679,0.001841620626151013,0.02
483,216,0.4472049689440994,483.0,10.96000000000001,0.02269151138716358,-33.51,3.52175983436853,0.5130892498700574,0.0817331390441459,-0.06395532827128378,0.002070393374741201,0.03
373,156,0.41823056300268097,373.0,8.480000000000004,0.022734584450402155,-33.15,3.854664879356568,0.49254730518281264,0.09139375174245658,-0.0629095859253722,0.002680965147453083,0.05
292,117,0.4006849315068493,292.0,12.340000000000005,0.042260273972602756,-32.06,4.193732876712328,0.4786300081331619,0.10096819269489166,-0.06085602191710737,0.003424657534246575,0.075
240,88,0.36666666666666664,240.0,8.020000000000005,0.033416666666666685,-28.52,4.5285416666666665,0.46100750975434424,0.10803540880711145,-0.05891879008854318,0.004166666666666667,0.1
