match_date,tourney_name,surface,round,winner_name,loser_name,score,w_ta_dr,w_ta_ace_pct,w_ta_df_pct,w_ta_1stin_pct,w_ta_1stwon_pct,w_ta_2ndwon_pct,w_ta_bpsvd_num,w_ta_bpsvd_den,w_ta_bpsvd_pct,l_ta_dr,l_ta_ace_pct,l_ta_df_pct,l_ta_1stin_pct,l_ta_1stwon_pct,l_ta_2ndwon_pct,l_ta_bpsvd_num,l_ta_bpsvd_den,l_ta_bpsvd_pct,minutes,source,ta_stats_source,source_profile_players,year,player_won,source_player,source_url,ta_more,ta_dr,ta_ace_pct,ta_df_pct,ta_1stin_pct,ta_1stwon_pct,ta_2ndwon_pct,ta_bpsvd_num,ta_bpsvd_den,ta_bpsvd_pct,winner_name_norm,loser_name_norm,score_norm,round_norm,match_key,tourney_level,draw_size
2025-08-25,US Open,Hard,Q1,Murphy Cassone,Thiago Monteiro,6-3 5-7 7-5,1.02,0.081,0.061,0.636,0.778,0.361,3.0,7.0,0.42857142857142855,0.98,0.053,0.043,0.628,0.7120000000000001,0.457,4.0,9.0,0.4444444444444444,143.0,player_profile_classic,player_profile_classic,"['Murphy Cassone', 'Thiago Monteiro']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q1,Nikoloz Basilashvili,Gauthier Onclin,7-6(6) 5-7 6-1,1.13,0.075,0.092,0.5329999999999999,0.797,0.375,5.0,10.0,0.5,0.88,0.017,0.06,0.598,0.643,0.40399999999999997,5.0,11.0,0.45454545454545453,165.0,player_profile_classic,player_profile_classic,"['Nikoloz Basilashvili', 'Gauthier Onclin']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q1,Oliver Crawford,Alex Bolt,5-7 6-4 6-4,0.98,0.073,0.055,0.655,0.708,0.447,7.0,10.0,0.7,1.02,0.069,0.01,0.627,0.6559999999999999,0.579,7.0,11.0,0.6363636363636364,143.0,player_profile_classic,player_profile_classic,"['Oliver Crawford', 'Alex Bolt']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q1,Otto Virtanen,Benjamin Willwerth,6-7(5) 6-3 6-2,1.07,0.077,0.10300000000000001,0.632,0.77,0.465,8.0,9.0,0.8888888888888888,0.94,0.024,0.012,0.6,0.667,0.588,3.0,7.0,0.42857142857142855,106.0,player_profile_classic,player_profile_classic,"['Otto Virtanen', 'Benjamin Willwerth']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q1,Pablo Llamas Ruiz,Yannick Hanfmann,1-6 6-3 6-4,,,,,,,,,,,,,,,,,,,122.0,,,,2025,False,Yannick Hanfmann,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=YannickHanfmann,,1.06,0.079,0.013000000000000001,0.645,0.5920000000000001,0.778,2.0,4.0,0.5,PABLO LLAMAS RUIZ,YANNICK HANFMANN,1-6 6-3 6-4,Q1,2025|2025-08-25|US Open|Q1|PABLO LLAMAS RUIZ|YANNICK HANFMANN|1-6 6-3 6-4,G,128
2025-08-25,US Open,Hard,Q1,Pacheco Mendez,Sascha Gueymard Wayenburg,6-7(2) 6-3 6-1,,,,,,,,,,,,,,,,,,,137.0,,,,2025,True,Rodrigo Pacheco Mendez,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=RodrigoPachecoMendez,,1.18,0.040999999999999995,0.040999999999999995,0.684,0.657,0.516,6.0,8.0,0.75,PACHECO MENDEZ,SASCHA GUEYMARD WAYENBURG,6-7(2) 6-3 6-1,Q1,2025|2025-08-25|US Open|Q1|PACHECO MENDEZ|SASCHA GUEYMARD WAYENBURG|6-7(2) 6-3 6-1,G,128
2025-08-25,US Open,Hard,Q1,Patrick Maloney,Elias Ymer,6-3 7-6(3),1.35,0.156,0.047,0.547,0.8859999999999999,0.586,0.0,1.0,0.0,0.74,0.12300000000000001,0.031,0.677,0.727,0.524,1.0,3.0,0.3333333333333333,91.0,player_profile_classic,player_profile_classic,"['Patrick Maloney', 'Elias Ymer']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q1,Rei Sakamoto,Tyler Zink,4-6 7-5 7-6(8),,,,,,,,,,,,,,,,,,,171.0,,,,2025,True,Rei Sakamoto,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=ReiSakamoto,,1.12,0.085,0.085,0.575,0.6559999999999999,0.622,4.0,7.0,0.5714285714285714,REI SAKAMOTO,TYLER ZINK,4-6 7-5 7-6(8),Q1,2025|2025-08-25|US Open|Q1|REI SAKAMOTO|TYLER ZINK|4-6 7-5 7-6(8),G,128
2025-08-25,US Open,Hard,Q1,Rodrigo Pacheco Mendez,Gueymard Wayenburg,6-7(2) 6-3 6-1,,,,,,,,,,,,,,,,,,,137.0,,,,2025,False,Sascha Gueymard Wayenburg,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=SaschaGueymardWayenburg,,0.85,0.042,0.052000000000000005,0.563,0.574,0.5,7.0,13.0,0.5384615384615384,RODRIGO PACHECO MENDEZ,GUEYMARD WAYENBURG,6-7(2) 6-3 6-1,Q1,2025|2025-08-25|US Open|Q1|RODRIGO PACHECO MENDEZ|GUEYMARD WAYENBURG|6-7(2) 6-3 6-1,G,128
2025-08-25,US Open,Hard,Q1,Roman Andres Burruchaga,Justin Engel,3-6 6-3 7-5,1.26,0.051,0.038,0.628,0.7959999999999999,0.44799999999999995,0.0,3.0,0.0,0.79,0.098,0.049,0.598,0.639,0.488,8.0,12.0,0.6666666666666666,126.0,player_profile_classic,player_profile_classic,"['Justin Engel', 'Roman Andres Burruchaga']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q1,Shintaro Mochizuki,Jurij Rodionov,6-2 4-6 6-2,1.2,0.021,0.07200000000000001,0.46399999999999997,0.622,0.5579999999999999,7.0,10.0,0.7,0.84,0.062,0.062,0.531,0.605,0.395,4.0,10.0,0.4,115.0,player_profile_classic,player_profile_classic,"['Shintaro Mochizuki', 'Jurij Rodionov']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q1,Taro Daniel,Vitaliy Sachko,6-1 7-5,1.44,0.086,0.052000000000000005,0.552,0.75,0.5,1.0,3.0,0.3333333333333333,0.7,0.083,0.063,0.5,0.667,0.292,2.0,7.0,0.2857142857142857,73.0,player_profile_classic,player_profile_classic,"['Taro Daniel', 'Vitaliy Sachko']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q1,Thiago Agustin Tirante,Jack Kennedy,6-4 6-4,1.25,0.147,0.015,0.588,0.775,0.429,8.0,10.0,0.8,0.8,0.055999999999999994,0.027999999999999997,0.625,0.511,0.593,5.0,9.0,0.5555555555555556,100.0,player_profile_classic,player_profile_classic,"['Thiago Agustin Tirante', 'Jack Kennedy']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q1,Titouan Droguet,Alibek Kachmazov,6-1 4-2 RET,1.61,0.14300000000000002,0.048,0.619,0.769,0.625,1.0,1.0,1.0,0.62,0.0,0.027000000000000003,0.757,0.607,0.33299999999999996,3.0,6.0,0.5,52.0,player_profile_classic,player_profile_classic,"['Titouan Droguet', 'Alibek Kachmazov']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q1,Ugo Blanchet,Borna Gojo,7-6(2) 3-6 6-3,0.91,0.065,0.009000000000000001,0.636,0.721,0.59,4.0,5.0,0.8,1.09,0.149,0.034,0.655,0.8420000000000001,0.433,0.0,1.0,0.0,125.0,player_profile_classic,player_profile_classic,"['Ugo Blanchet', 'Borna Gojo']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q1,Van Assche,Dusan Lajovic,6-3 6-1,,,,,,,,,,,,,,,,,,,69.0,,,,2025,True,Luca Van Assche,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=LucaVanAssche,,1.5,0.019,0.057999999999999996,0.7120000000000001,0.757,0.4,4.0,5.0,0.8,VAN ASSCHE,DUSAN LAJOVIC,6-3 6-1,Q1,2025|2025-08-25|US Open|Q1|VAN ASSCHE|DUSAN LAJOVIC|6-3 6-1,G,128
2025-08-25,US Open,Hard,Q1,Yibing Wu,Juan Pablo Ficovich,6-3 6-3,2.03,0.087,0.043,0.652,0.867,0.625,0.0,0.0,,0.49,0.085,0.051,0.5589999999999999,0.6970000000000001,0.385,4.0,7.0,0.5714285714285714,68.0,player_profile_classic,player_profile_classic,"['Juan Pablo Ficovich', 'Yibing Wu']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q1,Yuta Shimizu,Sho Shimabukuro,6-7(3) 6-3 6-3,1.09,0.019,0.019,0.5770000000000001,0.6829999999999999,0.545,5.0,7.0,0.7142857142857143,0.92,0.040999999999999995,0.040999999999999995,0.531,0.6920000000000001,0.478,4.0,9.0,0.4444444444444444,135.0,player_profile_classic,player_profile_classic,"['Yuta Shimizu', 'Sho Shimabukuro']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q1,Zachary Svajda,August Holmgren,6-2 7-6(1),3.06,0.17600000000000002,0.039,0.588,0.9,0.81,0.0,0.0,,0.33,0.14800000000000002,0.037000000000000005,0.593,0.7290000000000001,0.364,10.0,12.0,0.8333333333333334,86.0,player_profile_classic,player_profile_classic,"['Zachary Svajda', 'August Holmgren']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q1,Zsombor Piros,Arthur Bouquier,7-5 7-6(2),1.1,0.053,0.026000000000000002,0.6970000000000001,0.679,0.609,2.0,5.0,0.4,0.91,0.21899999999999997,0.078,0.672,0.7440000000000001,0.381,2.0,6.0,0.3333333333333333,87.0,player_profile_classic,player_profile_classic,"['Zsombor Piros', 'Arthur Bouquier']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,Arthur Cazaux,Jay Clarke,6-3 6-4,1.32,0.1,0.0,0.617,0.73,0.391,4.0,7.0,0.5714285714285714,0.76,0.053,0.053,0.684,0.513,0.389,1.0,6.0,0.16666666666666666,95.0,player_profile_classic,player_profile_classic,"['Arthur Cazaux', 'Jay Clarke']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,Billy Harris,Mikhail Kukushkin,6-7(5) 6-3 6-2,1.32,0.07200000000000001,0.012,0.6629999999999999,0.691,0.679,3.0,5.0,0.6,0.76,0.02,0.01,0.545,0.7040000000000001,0.444,4.0,10.0,0.4,156.0,player_profile_classic,player_profile_classic,"['Billy Harris', 'Mikhail Kukushkin']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,Coleman Wong,Matteo Gigante,4-6 6-3 7-5,1.03,0.065,0.027999999999999997,0.546,0.78,0.34700000000000003,6.0,10.0,0.6,0.97,0.055,0.121,0.44,0.65,0.51,7.0,12.0,0.5833333333333334,134.0,player_profile_classic,player_profile_classic,"['Coleman Wong', 'Matteo Gigante']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,Daniel Elahi Galan,Patrick Maloney,6-4 6-2,1.24,0.031,0.092,0.6920000000000001,0.733,0.45,7.0,7.0,1.0,0.81,0.035,0.018000000000000002,0.737,0.619,0.4,5.0,8.0,0.625,86.0,player_profile_classic,player_profile_classic,"['Daniel Elahi Galan', 'Patrick Maloney']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,Daniel Merida Aguilar,Titouan Droguet,6-4 3-6 6-4,,,,,,,,,,,,,,,,,,,114.0,,,,2025,False,Titouan Droguet,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=TitouanDroguet,,0.76,0.061,0.03,0.495,0.7140000000000001,0.54,3.0,5.0,0.6,DANIEL MERIDA AGUILAR,TITOUAN DROGUET,6-4 3-6 6-4,Q2,2025|2025-08-25|US Open|Q2|DANIEL MERIDA AGUILAR|TITOUAN DROGUET|6-4 3-6 6-4,G,128
2025-08-25,US Open,Hard,Q2,De Jong,Harold Mayot,7-6(11) 6-7(4) 6-3,,,,,,,,,,,,,,,,,,,193.0,,,,2025,True,Jesper De Jong,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=JesperDeJong,,1.13,0.11800000000000001,0.042,0.5710000000000001,0.75,0.49,1.0,5.0,0.2,DE JONG,HAROLD MAYOT,7-6(11) 6-7(4) 6-3,Q2,2025|2025-08-25|US Open|Q2|DE JONG|HAROLD MAYOT|7-6(11) 6-7(4) 6-3,G,128
2025-08-25,US Open,Hard,Q2,Dino Prizmic,Murphy Cassone,6-3 6-2,1.3,0.076,0.091,0.561,0.8109999999999999,0.517,8.0,8.0,1.0,0.77,0.043,0.043,0.565,0.654,0.5,2.0,5.0,0.4,78.0,player_profile_classic,player_profile_classic,"['Dino Prizmic', 'Murphy Cassone']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,Federico Agustin Gomez,Federico Cina,6-3 2-6 7-5,0.94,0.115,0.073,0.594,0.825,0.359,5.0,8.0,0.625,1.07,0.051,0.063,0.6709999999999999,0.736,0.5,3.0,6.0,0.5,113.0,player_profile_classic,player_profile_classic,"['Federico Agustin Gomez', 'Federico Cina']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,Francesco Passaro,Pacheco Mendez,4-6 7-6(2) 6-4,,,,,,,,,,,,,,,,,,,138.0,,,,2025,False,Rodrigo Pacheco Mendez,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=RodrigoPachecoMendez,,0.92,0.019,0.028999999999999998,0.625,0.6459999999999999,0.6409999999999999,8.0,10.0,0.8,FRANCESCO PASSARO,PACHECO MENDEZ,4-6 7-6(2) 6-4,Q2,2025|2025-08-25|US Open|Q2|FRANCESCO PASSARO|PACHECO MENDEZ|4-6 7-6(2) 6-4,G,128
2025-08-25,US Open,Hard,Q2,Francesco Passaro,Rodrigo Pacheco Mendez,4-6 7-6(2) 6-4,,,,,,,,,,,,,,,,,,,138.0,,,,2025,True,Francesco Passaro,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=FrancescoPassaro,,1.09,0.149,0.059000000000000004,0.505,0.8240000000000001,0.52,1.0,3.0,0.3333333333333333,FRANCESCO PASSARO,RODRIGO PACHECO MENDEZ,4-6 7-6(2) 6-4,Q2,2025|2025-08-25|US Open|Q2|FRANCESCO PASSARO|RODRIGO PACHECO MENDEZ|4-6 7-6(2) 6-4,G,128
2025-08-25,US Open,Hard,Q2,Garrett Johns,Oliver Crawford,7-6(4) 6-3,1.1,0.106,0.024,0.435,0.703,0.521,3.0,6.0,0.5,0.91,0.053,0.08800000000000001,0.544,0.677,0.423,3.0,7.0,0.42857142857142855,107.0,player_profile_classic,player_profile_classic,"['Garrett Johns', 'Oliver Crawford']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,Henrique Rocha,Bernard Tomic,7-6(4) 6-2,1.13,0.09,0.022000000000000002,0.607,0.722,0.514,5.0,6.0,0.8333333333333334,0.89,0.051,0.013000000000000001,0.62,0.6940000000000001,0.433,2.0,5.0,0.4,118.0,player_profile_classic,player_profile_classic,"['Henrique Rocha', 'Bernard Tomic']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,Hugo Grenier,Martin Landaluce,6-3 7-6(3),1.03,0.051,0.025,0.684,0.667,0.6,6.0,7.0,0.8571428571428571,0.97,0.033,0.017,0.6829999999999999,0.732,0.42100000000000004,0.0,2.0,0.0,115.0,player_profile_classic,player_profile_classic,"['Hugo Grenier', 'Martin Landaluce']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,Ignacio Buse,Rei Sakamoto,6-4 4-6 6-4,1.15,0.035,0.035,0.7090000000000001,0.705,0.4,4.0,8.0,0.5,0.87,0.02,0.049,0.637,0.615,0.45899999999999996,2.0,7.0,0.2857142857142857,131.0,player_profile_classic,player_profile_classic,"['Ignacio Buse', 'Rei Sakamoto']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,Jaime Faria,Giulio Zeppieri,7-6(5) 7-5,1.07,0.08,0.023,0.621,0.722,0.515,4.0,5.0,0.8,0.93,0.085,0.064,0.5529999999999999,0.75,0.452,10.0,12.0,0.8333333333333334,111.0,player_profile_classic,player_profile_classic,"['Giulio Zeppieri', 'Jaime Faria']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,James Duckworth,James Mccabe,7-5 5-7 7-6(5),1.08,0.05,0.034,0.555,0.682,0.547,5.0,10.0,0.5,0.93,0.087,0.028999999999999998,0.5920000000000001,0.738,0.381,0.0,5.0,0.0,172.0,player_profile_classic,player_profile_classic,"['James Duckworth', 'James Mccabe']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,Jan Lennard Struff,Taro Daniel,2-6 6-4 6-1,1.13,0.077,0.044000000000000004,0.5379999999999999,0.6729999999999999,0.524,4.0,7.0,0.5714285714285714,0.89,0.06,0.06,0.578,0.625,0.457,5.0,9.0,0.5555555555555556,114.0,player_profile_classic,player_profile_classic,"['Jan Lennard Struff', 'Taro Daniel']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,Jason Kubler,Kyrian Jacquet,6-4 6-2,2.26,0.022000000000000002,0.044000000000000004,0.5329999999999999,0.917,0.667,0.0,0.0,,0.44,0.068,0.11,0.43799999999999994,0.688,0.439,9.0,12.0,0.75,78.0,player_profile_classic,player_profile_classic,"['Jason Kubler', 'Kyrian Jacquet']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,Jerome Kym,Michael Zheng,6-3 6-4,1.37,0.158,0.07,0.526,0.9,0.556,2.0,2.0,1.0,0.73,0.033,0.0,0.59,0.6940000000000001,0.56,6.0,8.0,0.75,78.0,player_profile_classic,player_profile_classic,"['Jerome Kym', 'Michael Zheng']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,Jesper De Jong,Harold Mayot,7-6(11) 6-7(4) 6-3,,,,,,,,,,,,,,,,,,,193.0,,,,2025,False,Harold Mayot,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=HaroldMayot,,0.89,0.044000000000000004,0.052000000000000005,0.615,0.675,0.462,15.0,20.0,0.75,JESPER DE JONG,HAROLD MAYOT,7-6(11) 6-7(4) 6-3,Q2,2025|2025-08-25|US Open|Q2|JESPER DE JONG|HAROLD MAYOT|7-6(11) 6-7(4) 6-3,G,128
2025-08-25,US Open,Hard,Q2,Kimmer Coppejans,Alexander Blockx,7-6(5) RET,,,,,,,,,,,,,,,,,,,65.0,,,,2025,True,Kimmer Coppejans,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=KimmerCoppejans,,1.2,0.051,0.077,0.6409999999999999,0.8,0.429,2.0,3.0,0.6666666666666666,KIMMER COPPEJANS,ALEXANDER BLOCKX,7-6(5) RET,Q2,2025|2025-08-25|US Open|Q2|KIMMER COPPEJANS|ALEXANDER BLOCKX|7-6(5) RET,G,128
2025-08-25,US Open,Hard,Q2,Leandro Riedi,Otto Virtanen,7-6(8) 6-4,1.16,0.073,0.049,0.6459999999999999,0.736,0.414,6.0,8.0,0.75,0.86,0.068,0.055,0.43799999999999994,0.625,0.512,2.0,5.0,0.4,87.0,player_profile_classic,player_profile_classic,"['Leandro Riedi', 'Otto Virtanen']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,Llamas Ruiz,Andres Martin,6-4 6-4,,,,,,,,,,,,,,,,,,,122.0,,,,2025,True,Pablo Llamas Ruiz,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=PabloLlamasRuiz,,1.09,0.036000000000000004,0.024,0.627,0.596,0.5479999999999999,13.0,15.0,0.8666666666666667,LLAMAS RUIZ,ANDRES MARTIN,6-4 6-4,Q2,2025|2025-08-25|US Open|Q2|LLAMAS RUIZ|ANDRES MARTIN|6-4 6-4,G,128
2025-08-25,US Open,Hard,Q2,Lloyd Harris,Fajing Sun,6-2 6-2,2.36,0.205,0.023,0.614,0.815,0.706,1.0,1.0,1.0,0.42,0.036000000000000004,0.054000000000000006,0.5710000000000001,0.563,0.33299999999999996,5.0,9.0,0.5555555555555556,73.0,player_profile_classic,player_profile_classic,"['Lloyd Harris', 'Fajing Sun']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,Marc Andrea Huesler,Nikoloz Basilashvili,7-6(4) 7-5,1.15,0.095,0.027000000000000003,0.622,0.7609999999999999,0.607,0.0,1.0,0.0,0.87,0.066,0.053,0.605,0.7390000000000001,0.5329999999999999,4.0,6.0,0.6666666666666666,96.0,player_profile_classic,player_profile_classic,"['Marc Andrea Huesler', 'Nikoloz Basilashvili']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,Marco Trungelliti,Cristian Garin,7-6(3) 7-5,1.17,0.011000000000000001,0.068,0.489,0.721,0.556,8.0,10.0,0.8,0.86,0.069,0.069,0.609,0.642,0.47100000000000003,6.0,9.0,0.6666666666666666,143.0,player_profile_classic,player_profile_classic,"['Cristian Garin', 'Marco Trungelliti']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,Martin Damm,Benjamin Hassan,7-5 7-6(5),1.29,0.20800000000000002,0.055999999999999994,0.639,0.848,0.5379999999999999,0.0,1.0,0.0,0.77,0.073,0.012,0.61,0.74,0.531,5.0,7.0,0.7142857142857143,95.0,player_profile_classic,player_profile_classic,"['Martin Damm', 'Benjamin Hassan']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,Merida Aguilar,Titouan Droguet,6-4 3-6 6-4,,,,,,,,,,,,,,,,,,,114.0,,,,2025,True,Daniel Merida Aguilar,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=DanielMeridaAguilar,,1.32,0.012,0.037000000000000005,0.667,0.778,0.593,1.0,2.0,0.5,MERIDA AGUILAR,TITOUAN DROGUET,6-4 3-6 6-4,Q2,2025|2025-08-25|US Open|Q2|MERIDA AGUILAR|TITOUAN DROGUET|6-4 3-6 6-4,G,128
2025-08-25,US Open,Hard,Q2,Mitchell Krueger,Andrea Collarini,7-6(4) 7-5,1.18,0.027999999999999997,0.013999999999999999,0.653,0.7659999999999999,0.48,2.0,4.0,0.5,0.85,0.025,0.038,0.595,0.617,0.594,2.0,5.0,0.4,114.0,player_profile_classic,player_profile_classic,"['Andrea Collarini', 'Mitchell Krueger']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,Pablo Llamas Ruiz,Andres Martin,6-4 6-4,,,,,,,,,,,,,,,,,,,122.0,,,,2025,False,Andres Martin,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=AndresMartin,,0.92,0.024,0.047,0.624,0.585,0.469,10.0,14.0,0.7142857142857143,PABLO LLAMAS RUIZ,ANDRES MARTIN,6-4 6-4,Q2,2025|2025-08-25|US Open|Q2|PABLO LLAMAS RUIZ|ANDRES MARTIN|6-4 6-4,G,128
2025-08-25,US Open,Hard,Q2,Shintaro Mochizuki,Roman Andres Burruchaga,6-4 1-6 6-4,0.95,0.027999999999999997,0.042,0.514,0.595,0.486,0.0,5.0,0.0,1.05,0.0,0.023,0.644,0.643,0.419,4.0,9.0,0.4444444444444444,112.0,player_profile_classic,player_profile_classic,"['Roman Andres Burruchaga', 'Shintaro Mochizuki']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,Ugo Blanchet,Dmitry Popko,6-3 6-4,1.18,0.027000000000000003,0.08,0.387,0.7929999999999999,0.522,5.0,6.0,0.8333333333333334,0.85,0.051,0.085,0.627,0.6759999999999999,0.364,2.0,5.0,0.4,90.0,player_profile_classic,player_profile_classic,"['Dmitry Popko', 'Ugo Blanchet']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,Yibing Wu,Luca Van Assche,6-3 6-3,,,,,,,,,,,,,,,,,,,87.0,,,,2025,True,Yibing Wu,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=YibingWu,,1.52,0.102,0.051,0.5589999999999999,0.7879999999999999,0.615,7.0,7.0,1.0,YIBING WU,LUCA VAN ASSCHE,6-3 6-3,Q2,2025|2025-08-25|US Open|Q2|YIBING WU|LUCA VAN ASSCHE|6-3 6-3,G,128
2025-08-25,US Open,Hard,Q2,Yibing Wu,Van Assche,6-3 6-3,,,,,,,,,,,,,,,,,,,87.0,,,,2025,False,Luca Van Assche,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=LucaVanAssche,,0.66,0.015,0.091,0.455,0.667,0.47200000000000003,3.0,6.0,0.5,YIBING WU,VAN ASSCHE,6-3 6-3,Q2,2025|2025-08-25|US Open|Q2|YIBING WU|VAN ASSCHE|6-3 6-3,G,128
2025-08-25,US Open,Hard,Q2,Yuta Shimizu,Juan Manuel Cerundolo,7-6(5) 7-5,1.09,0.0,0.037000000000000005,0.695,0.649,0.48,0.0,0.0,,0.92,0.049,0.024,0.659,0.63,0.429,0.0,0.0,,118.0,player_profile_classic,player_profile_classic,"['Yuta Shimizu', 'Juan Manuel Cerundolo']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,Zachary Svajda,Beibit Zhukayev,6-3 7-5,1.3,0.059000000000000004,0.044000000000000004,0.485,0.818,0.5429999999999999,2.0,3.0,0.6666666666666666,0.77,0.188,0.063,0.688,0.705,0.3,6.0,9.0,0.6666666666666666,84.0,player_profile_classic,player_profile_classic,"['Zachary Svajda', 'Beibit Zhukayev']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q2,Zsombor Piros,Thiago Agustin Tirante,6-3 7-6(3),1.13,0.0,0.063,0.6459999999999999,0.706,0.5710000000000001,2.0,3.0,0.6666666666666666,0.89,0.092,0.031,0.569,0.649,0.5710000000000001,6.0,8.0,0.75,110.0,player_profile_classic,player_profile_classic,"['Zsombor Piros', 'Thiago Agustin Tirante']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q3,Coleman Wong,Billy Harris,6-3 6-4,1.36,0.127,0.0,0.727,0.775,0.5329999999999999,2.0,3.0,0.6666666666666666,0.73,0.17,0.075,0.623,0.727,0.4,4.0,7.0,0.5714285714285714,77.0,player_profile_classic,player_profile_classic,"['Billy Harris', 'Coleman Wong']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-08-25,US Open,Hard,Q3,De Jong,Mitchell Krueger,6-4 6-1,,,,,,,,,,,,,,,,,,,86.0,,,,2025,True,Jesper De Jong,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=JesperDeJong,,1.25,0.10300000000000001,0.034,0.483,0.7140000000000001,0.467,4.0,6.0,0.6666666666666666,DE JONG,MITCHELL KRUEGER,6-4 6-1,Q3,2025|2025-08-25|US Open|Q3|DE JONG|MITCHELL KRUEGER|6-4 6-1,G,128
2025-08-25,US Open,Hard,Q3,Dino Prizmic,Jason Kubler,6-3 4-6 6-1,1.26,0.193,0.068,0.591,0.7879999999999999,0.389,9.0,12.0,0.75,0.79,0.043,0.065,0.473,0.659,0.408,7.0,13.0,0.5384615384615384,143.0,player_profile_classic,player_profile_classic,"['Dino Prizmic', 'Jason Kubler']",2025,,,,,,,,,,,,,,,,,,,G,128
