bets,wins,win_rate,staked,profit,roi,max_drawdown,average_odds,average_model_probability,average_edge,segment,value
570,247,0.43333333333333335,570.0,134.60999999999999,0.23615789473684207,-48.36000000000001,3.09280701754386,0.49699731473885667,0.07018641491879497,model_type,other
570,247,0.43333333333333335,570.0,134.60999999999999,0.23615789473684207,-48.36000000000001,3.09280701754386,0.49699731473885667,0.07018641491879497,surface,Clay
335,151,0.4507462686567164,335.0,117.14000000000001,0.3496716417910448,-40.61,2.884328358208955,0.5284402471130922,0.07192928305500823,tournament_importance,3
140,62,0.44285714285714284,140.0,-0.4999999999999991,-0.0035714285714285652,-18.569999999999997,2.5285714285714285,0.4995891363242941,0.06970703050255486,tournament_importance,4
95,34,0.35789473684210527,95.0,17.97,0.18915789473684208,-14.89,4.659473684210527,0.382300079293276,0.06474697273608104,tournament_importance,5
