bets,wins,win_rate,staked,profit,roi,max_drawdown,average_odds,average_model_probability,average_edge,year
189,88,0.4656084656084656,189.0,-9.98,-0.052804232804232805,-21.0,2.5786772486772485,0.5238221506572759,0.0731870506820563,2019
82,30,0.36585365853658536,82.0,-19.16,-0.23365853658536587,-26.689999999999998,2.8557317073170734,0.48872795851579337,0.07428312396877003,2020
107,45,0.4205607476635514,107.0,9.640000000000002,0.09009345794392526,-19.54,3.1848598130841124,0.46198124735460844,0.06817858252864036,2021
81,43,0.5308641975308642,81.0,179.23000000000002,2.2127160493827165,-9.740000000000009,4.8748148148148145,0.4805379651550306,0.06802808141896335,2022
49,21,0.42857142857142855,49.0,-9.059999999999999,-0.18489795918367344,-14.639999999999999,2.7585714285714285,0.5140936068429569,0.06690625202936606,2023
33,12,0.36363636363636365,33.0,-3.209999999999999,-0.09727272727272725,-8.290000000000001,2.5121212121212118,0.5207618144080925,0.0650119240063535,2024
22,6,0.2727272727272727,22.0,-10.0,-0.45454545454545453,-13.010000000000002,3.075,0.46604026335145793,0.06149822005395163,2025
7,2,0.2857142857142857,7.0,-2.8499999999999996,-0.4071428571428571,-3.0,2.857142857142857,0.46088703994621116,0.07150630728989464,2026
