tourney_date,tourney_name,round,surface,tournament_importance,player,opponent,side,model_type,model_probability,odds,market_probability,edge,ev,won,stake,profit
2019-03-04,Indian Wells Masters,R64,Hard,4,Dominic Thiem,Jordan Thompson,player2,top_10,0.8413326819323476,1.33,0.7164179104477612,0.1249147714845864,0.11897246697002234,True,1.0,0.33000000000000007
2019-03-04,Indian Wells Masters,QF,Hard,4,Dominic Thiem,Gael Monfils,player1,top_10,0.4818983819160751,2.26,0.42199488491048587,0.059903497005589224,0.08909034313032971,True,1.0,1.2599999999999998
2019-03-04,Indian Wells Masters,SF,Hard,4,Dominic Thiem,Milos Raonic,player2,top_10,0.43862462864799934,2.37,0.40151515151515144,0.0371094771328479,0.03954036989575849,True,1.0,1.37
2019-03-04,Indian Wells Masters,R32,Hard,4,Dominic Thiem,Gilles Simon,player1,top_10,0.7732425621605409,1.4,0.6796338672768879,0.09360869488365298,0.08253958702475717,True,1.0,0.3999999999999999
2019-03-04,Indian Wells Masters,R32,Hard,4,Kei Nishikori,Hubert Hurkacz,player2,top_10,0.826391035106382,1.33,0.7176220806794056,0.10876895442697643,0.09910007669148813,False,1.0,-1.0
2019-03-04,Indian Wells Masters,R32,Hard,4,Roger Federer,Stan Wawrinka,player1,top_10,0.8664529122021699,1.28,0.746031746031746,0.12042116617042387,0.1090597276187775,True,1.0,0.28
2019-03-18,Miami Masters,R16,Hard,4,Stefanos Tsitsipas,Denis Shapovalov,player2,top_10,0.862950988662206,1.68,0.5670103092783505,0.2959406793838555,0.449757660952506,False,1.0,-1.0
2019-03-18,Miami Masters,R16,Hard,4,Daniil Medvedev,Roger Federer,player2,top_10,0.35563173117169855,3.52,0.27122153209109734,0.08441019908060121,0.25182369372437885,False,1.0,-1.0
2019-03-18,Miami Masters,F,Hard,4,Roger Federer,John Isner,player1,top_10,0.8320818318315637,1.25,0.7632575757575758,0.0688242560739879,0.040102289789454626,True,1.0,0.25
2019-03-18,Miami Masters,R16,Hard,4,John Isner,Kyle Edmund,player1,top_10,0.6703288684619851,1.85,0.5157068062827225,0.15462206217926266,0.2401084066546726,True,1.0,0.8500000000000001
2019-03-18,Miami Masters,QF,Hard,4,Kevin Anderson,Roger Federer,player2,top_10,0.2904317744720897,4.86,0.19536423841059597,0.09506753606149371,0.411498423934356,False,1.0,-1.0
2019-03-18,Miami Masters,QF,Hard,4,Roberto Bautista Agut,John Isner,player1,top_10,0.6163444769279565,1.98,0.48167539267015713,0.13466908425779933,0.22036206431735383,False,1.0,-1.0
2019-03-18,Miami Masters,SF,Hard,4,Denis Shapovalov,Roger Federer,player2,top_10,0.24805918286911025,4.56,0.20833333333333331,0.03972584953577693,0.1311498738831426,False,1.0,-1.0
2019-03-18,Miami Masters,SF,Hard,4,John Isner,Felix Auger Aliassime,player1,top_10,0.7284119162590645,1.51,0.6326034063260341,0.09580850993303047,0.09990199355118745,True,1.0,0.51
2019-03-18,Miami Masters,R16,Hard,4,Kevin Anderson,Jordan Thompson,player1,top_10,0.8542537465393915,1.42,0.6712962962962963,0.18295745024309518,0.21304032008593582,True,1.0,0.41999999999999993
2019-03-18,Miami Masters,R64,Hard,4,Stefanos Tsitsipas,Mackenzie Mcdonald,player2,top_10,0.863842770077384,1.27,0.7514677103718199,0.11237505970556405,0.09708031799827765,True,1.0,0.27
2019-03-18,Miami Masters,R64,Hard,4,Alexander Zverev,David Ferrer,player1,top_10,0.8345636045956057,1.24,0.7655954631379962,0.06896814145760954,0.03485886969855112,False,1.0,-1.0
2019-03-18,Miami Masters,R64,Hard,4,Kevin Anderson,Jaume Munar,player1,top_10,0.821219355166992,1.52,0.625615763546798,0.19560359162019392,0.24825341985382782,True,1.0,0.52
2019-03-18,Miami Masters,R64,Hard,4,Hubert Hurkacz,Dominic Thiem,player1,top_10,0.3848979074435501,3.18,0.2980132450331126,0.08688466241043752,0.2239753456704895,True,1.0,2.18
2019-03-18,Miami Masters,R32,Hard,4,Kevin Anderson,Joao Sousa,player2,top_10,0.8534267804669785,1.52,0.6265356265356266,0.22689115393135195,0.29720870630980734,True,1.0,0.52
2019-04-08,Marrakech,R16,Clay,3,Alexander Zverev,Jaume Munar,player1,top_10,0.8574611510917003,1.24,0.761996161228407,0.09546498986329333,0.06325182735370835,False,1.0,-1.0
2019-04-15,Monte Carlo Masters,R32,Clay,4,Alexander Zverev,Felix Auger Aliassime,player1,top_10,0.7709627208891073,1.48,0.6399026763990268,0.13106004449008057,0.14102482691587886,True,1.0,0.48
2019-04-15,Monte Carlo Masters,R32,Clay,4,Kei Nishikori,Pierre Hugues Herbert,player2,top_10,0.8877584792344005,1.22,0.7765567765567766,0.11120170267762397,0.08306534466596863,False,1.0,-1.0
2019-04-15,Monte Carlo Masters,R32,Clay,4,Novak Djokovic,Philipp Kohlschreiber,player2,top_10,0.8901841505343567,1.17,0.8121990369181381,0.07798511361621863,0.0415154561251973,True,1.0,0.16999999999999993
2019-04-15,Monte Carlo Masters,R16,Clay,4,Alexander Zverev,Fabio Fognini,player2,top_10,0.8719960247978608,1.25,0.7600767754318618,0.11191924936599895,0.08999503099732595,False,1.0,-1.0
2019-04-15,Monte Carlo Masters,R16,Clay,4,Dominic Thiem,Dusan Lajovic,player2,top_10,0.8909100246377452,1.17,0.8097560975609756,0.0811539270767696,0.04236472882616177,False,1.0,-1.0
2019-04-22,Barcelona,R16,Clay,3,Dominic Thiem,Jaume Munar,player1,top_10,0.8469496991316413,1.29,0.7361963190184049,0.11075338011323643,0.09256511187981731,True,1.0,0.29000000000000004
2019-04-22,Barcelona,R16,Clay,3,Kei Nishikori,Felix Auger Aliassime,player1,top_10,0.8083415602573579,1.64,0.5784061696658098,0.2299353905915481,0.3256801588220669,True,1.0,0.6399999999999999
2019-04-22,Barcelona,R16,Clay,3,Jan Lennard Struff,Stefanos Tsitsipas,player2,top_10,0.28664944136659726,3.73,0.25400000000000006,0.0326494413665972,0.06920241629740775,True,1.0,2.73
2019-04-22,Barcelona,SF,Clay,3,Kei Nishikori,Daniil Medvedev,player1,top_10,0.7715521265360756,1.83,0.5196850393700787,0.25186708716599693,0.41194039156101847,False,1.0,-1.0
2019-04-22,Barcelona,QF,Clay,3,Kei Nishikori,Roberto Carballes Baena,player1,top_10,0.8338643208117468,1.27,0.7475149105367793,0.08634941027496745,0.059007687430918415,True,1.0,0.27
2019-04-22,Barcelona,QF,Clay,3,Dominic Thiem,Guido Pella,player1,top_10,0.8196950431625979,1.35,0.7045951859956237,0.11509985716697424,0.10658830826950721,True,1.0,0.3500000000000001
2019-04-22,Barcelona,SF,Clay,3,Rafael Nadal,Dominic Thiem,player1,top_10,0.8520620625902818,1.36,0.6997792494481236,0.1522828131421582,0.15880440512278338,False,1.0,-1.0
2019-04-29,Munich,QF,Clay,3,Alexander Zverev,Cristian Garin,player1,top_10,0.8306755249068803,1.35,0.7006651884700665,0.1300103364368138,0.12141195862428855,False,1.0,-1.0
2019-04-29,Estoril,SF,Clay,3,David Goffin,Stefanos Tsitsipas,player1,top_10,0.527115699157668,2.53,0.3753086419753087,0.15180705718235926,0.3336027188688999,False,1.0,-1.0
2019-04-29,Estoril,F,Clay,3,Pablo Cuevas,Stefanos Tsitsipas,player1,top_10,0.4143165671748846,3.1,0.30648769574944074,0.10782887142544384,0.28438135824214217,False,1.0,-1.0
2019-05-06,Madrid Masters,F,Clay,4,Novak Djokovic,Stefanos Tsitsipas,player1,top_10,0.7944979814026073,1.43,0.6658878504672897,0.1286101309353176,0.1361321134057284,True,1.0,0.42999999999999994
2019-05-06,Madrid Masters,SF,Clay,4,Stefanos Tsitsipas,Rafael Nadal,player2,top_10,0.17080602891912347,6.45,0.14795244385733158,0.022853585061791887,0.10169888652834636,True,1.0,5.45
2019-05-06,Madrid Masters,R16,Clay,4,Alexander Zverev,Hubert Hurkacz,player2,top_10,0.8288624680310136,1.41,0.675115207373272,0.15374726065774158,0.1686960799237291,True,1.0,0.4099999999999999
2019-05-06,Madrid Masters,SF,Clay,4,Novak Djokovic,Dominic Thiem,player1,top_10,0.6940334687798643,1.78,0.5364583333333334,0.1575751354465309,0.23537957442815838,True,1.0,0.78
2019-05-06,Madrid Masters,R32,Clay,4,Richard Gasquet,Roger Federer,player1,top_10,0.15809364482550625,7.08,0.13447432762836187,0.023619317197144385,0.11930300536458427,False,1.0,-1.0
2019-05-06,Madrid Masters,R32,Clay,4,Juan Martin del Potro,Laslo Djere,player1,top_10,0.7772889796046835,1.76,0.5404699738903395,0.236819005714344,0.3680286041042429,False,1.0,-1.0
2019-05-06,Madrid Masters,QF,Clay,4,Roger Federer,Dominic Thiem,player1,top_10,0.3847425929096948,2.83,0.3356807511737089,0.049061841735985934,0.08882153793443637,False,1.0,-1.0
2019-05-06,Madrid Masters,QF,Clay,4,Alexander Zverev,Stefanos Tsitsipas,player1,top_10,0.6363334458448459,2.18,0.4366925064599483,0.19964093938489758,0.38720691194176404,False,1.0,-1.0
2019-05-06,Madrid Masters,QF,Clay,4,Rafael Nadal,Stan Wawrinka,player1,top_10,0.8806603454116305,1.22,0.7829181494661922,0.09774219594543831,0.0744056214021892,True,1.0,0.21999999999999997
2019-05-06,Madrid Masters,R16,Clay,4,Dominic Thiem,Fabio Fognini,player2,top_10,0.808185328992408,1.36,0.6997792494481236,0.10840607954428438,0.09913204742967502,True,1.0,0.3600000000000001
