snapshot_time,match_date,tourney_name,round,surface,player,opponent,side,model_probability,market_probability,odds,closing_odds,clv,stake,won,profit,friction_adjusted_profit,execution_odds_source,closing_odds_source
,2019-04-09,Marrakech,R32,Clay,Denis Istomin,Alexander Zverev,player2,0.189190420276615,0.1573033707865168,6.0,7.0,-0.1428571428571429,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-04-11,Marrakech,R16,Clay,Alexander Zverev,Jaume Munar,player2,0.8433427235808576,0.75,1.25,1.24,0.008064516129032251,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-04-17,Monte Carlo Masters,R32,Clay,Dominic Thiem,Martin Klizan,player2,0.8694876899604718,0.783001808318264,1.2,1.22,-0.016393442622950838,1.0,True,0.19999999999999996,0.19599999999999995,selected,average_proxy
,2019-04-17,Monte Carlo Masters,R32,Clay,Mikhail Kukushkin,Stefanos Tsitsipas,player1,0.4007267638270496,0.25,3.75,4.06,-0.07635467980295563,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-04-18,Monte Carlo Masters,R16,Clay,Alexander Zverev,Fabio Fognini,player2,0.8520965770577356,0.7619047619047619,1.25,1.25,0.0,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-04-18,Monte Carlo Masters,R16,Clay,Dominic Thiem,Dusan Lajovic,player2,0.9333080320045544,0.8116883116883117,1.16,1.17,-0.008547008547008517,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-04-18,Monte Carlo Masters,R16,Clay,Stefanos Tsitsipas,Daniil Medvedev,player1,0.687716290047987,0.549738219895288,1.72,1.76,-0.022727272727272707,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-04-19,Monte Carlo Masters,QF,Clay,Guido Pella,Rafael Nadal,player2,0.0939378824139229,0.0566037735849056,17.0,15.87,0.07120352867044755,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-04-23,Barcelona,R32,Clay,Dominic Thiem,Diego Schwartzman,player1,0.8487432959728847,0.7234042553191489,1.3,1.3,0.0,1.0,True,0.30000000000000004,0.29400000000000004,selected,average_proxy
,2019-04-23,Barcelona,R32,Clay,Stefanos Tsitsipas,Marton Fucsovics,player1,0.8187738278801522,0.7234042553191489,1.3,1.32,-0.015151515151515138,1.0,True,0.30000000000000004,0.29400000000000004,selected,average_proxy
,2019-04-25,Barcelona,R16,Clay,Felix Auger Aliassime,Kei Nishikori,player1,0.4662545576587013,0.411764705882353,2.3,2.25,0.022222222222222143,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-04-25,Barcelona,R16,Clay,Jan Lennard Struff,Stefanos Tsitsipas,player1,0.3984309629892396,0.2544731610337972,3.75,3.73,0.00536193029490617,1.0,True,2.75,2.695,selected,average_proxy
,2019-04-25,Barcelona,R16,Clay,David Ferrer,Rafael Nadal,player2,0.1944188789016196,0.1716867469879518,5.5,5.59,-0.01610017889087656,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-04-26,Barcelona,QF,Clay,Kei Nishikori,Roberto Carballes Baena,player1,0.8764007390558989,0.7801801801801801,1.22,1.27,-0.03937007874015752,1.0,True,0.21999999999999997,0.2156,selected,average_proxy
,2019-04-26,Barcelona,QF,Clay,Jan Lennard Struff,Rafael Nadal,player1,0.1852382574031839,0.0958408679927667,10.0,9.4,0.06382978723404253,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-04-28,Barcelona,F,Clay,Dominic Thiem,Daniil Medvedev,player1,0.9064614817873048,0.7455268389662029,1.28,1.29,-0.007751937984496138,1.0,True,0.28,0.2744,selected,average_proxy
,2019-05-01,Estoril,R16,Clay,Guido Andreozzi,Stefanos Tsitsipas,player1,0.2390279295595796,0.2077464788732394,4.5,4.97,-0.09456740442655931,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-02,Munich,R16,Clay,Taro Daniel,Guido Pella,player2,0.245010499258368,0.2077464788732394,4.5,4.82,-0.06639004149377603,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-04,Estoril,SF,Clay,Stefanos Tsitsipas,David Goffin,player1,0.7909412523065422,0.6203473945409429,1.53,1.52,0.006578947368421018,1.0,True,0.53,0.5194000000000001,selected,average_proxy
,2019-05-07,Madrid Masters,R32,Clay,Reilly Opelka,Dominic Thiem,player2,0.2925881497575151,0.1573033707865168,6.0,5.88,0.020408163265306145,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-07,Madrid Masters,R32,Clay,Roger Federer,Richard Gasquet,player2,0.98,0.8641975308641975,1.1,1.1,0.0,1.0,True,0.10000000000000009,0.09800000000000009,selected,average_proxy
,2019-05-08,Madrid Masters,R32,Clay,Felix Auger Aliassime,Rafael Nadal,player2,0.2270892493362614,0.1716867469879518,5.5,5.29,0.03969754253308122,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-08,Madrid Masters,R32,Clay,Hugo Dellien,Kei Nishikori,player1,0.2638053622564897,0.1573033707865168,6.0,5.78,0.03806228373702414,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-08,Madrid Masters,R32,Clay,Juan Martin del Potro,Laslo Djere,player1,0.7136937441224965,0.5376344086021505,1.72,1.76,-0.022727272727272707,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-09,Madrid Masters,R16,Clay,Frances Tiafoe,Rafael Nadal,player2,0.0974302740461868,0.0871369294605809,11.0,10.39,0.05871029836381125,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-09,Madrid Masters,R16,Clay,Stan Wawrinka,Kei Nishikori,player2,0.6372499025662042,0.549738219895288,1.72,1.72,0.0,1.0,True,0.72,0.7056,selected,average_proxy
,2019-05-09,Madrid Masters,R16,Clay,Hubert Hurkacz,Alexander Zverev,player2,0.3559133490686498,0.2982456140350877,3.2,2.93,0.0921501706484642,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-09,Madrid Masters,R16,Clay,Stefanos Tsitsipas,Fernando Verdasco,player1,0.7882111930422513,0.7188160676532769,1.33,1.35,-0.014814814814814836,1.0,True,0.33000000000000007,0.32340000000000013,selected,average_proxy
,2019-05-09,Madrid Masters,R16,Clay,Fabio Fognini,Dominic Thiem,player2,0.3728327317022896,0.2982456140350877,3.2,3.17,0.009463722397476504,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-09,Madrid Masters,R16,Clay,Gael Monfils,Roger Federer,player2,0.325221610549263,0.2708333333333333,3.5,3.62,-0.03314917127071826,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-10,Madrid Masters,QF,Clay,Stefanos Tsitsipas,Alexander Zverev,player1,0.7118636155310849,0.5699481865284974,1.66,1.69,-0.017751479289940808,1.0,True,0.6599999999999999,0.6467999999999998,selected,average_proxy
,2019-05-10,Madrid Masters,QF,Clay,Roger Federer,Dominic Thiem,player1,0.5289733624024062,0.3436754176610979,2.75,2.83,-0.028268551236749095,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-10,Madrid Masters,QF,Clay,Marin Cilic,Novak Djokovic,player2,0.1882660400000825,0.1716867469879518,5.5,5.77,-0.04679376083188902,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-11,Madrid Masters,SF,Clay,Stefanos Tsitsipas,Rafael Nadal,player1,0.185825805596897,0.1358024691358024,7.0,6.45,0.0852713178294573,1.0,True,6.0,5.88,selected,average_proxy
,2019-05-12,Madrid Masters,F,Clay,Stefanos Tsitsipas,Novak Djokovic,player1,0.531085073633211,0.3181818181818181,3.0,2.85,0.05263157894736836,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-14,Rome Masters,R32,Clay,Matteo Berrettini,Alexander Zverev,player1,0.4722953705590804,0.3923076923076922,2.37,2.35,0.008510638297872353,1.0,True,1.37,1.3426,selected,average_proxy
,2019-05-16,Rome Masters,R32,Clay,Taylor Fritz,Kei Nishikori,player1,0.4743029223484762,0.2677824267782427,3.5,3.47,0.008645533141210304,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-17,Rome Masters,QF,Clay,Stefanos Tsitsipas,Roger Federer,player1,0.7743954191177218,0.5699481865284974,1.66,1.67,-0.005988023952095856,1.0,True,0.6599999999999999,0.6467999999999998,selected,average_proxy
,2019-05-17,Rome Masters,QF,Clay,Kei Nishikori,Diego Schwartzman,player2,0.7099535942968718,0.6203473945409429,1.53,1.58,-0.03164556962025322,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-18,Rome Masters,SF,Clay,Stefanos Tsitsipas,Rafael Nadal,player1,0.3506875674527021,0.238095238095238,4.0,4.2,-0.04761904761904767,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-22,Geneva,R16,Clay,Damir Dzumhur,Stan Wawrinka,player1,0.2907396994332684,0.25,3.75,3.86,-0.02849740932642486,1.0,True,2.75,2.695,selected,average_proxy
,2019-05-23,Geneva,QF,Clay,Hugo Dellien,Alexander Zverev,player1,0.2669611041507546,0.1716867469879518,5.5,5.07,0.08481262327416172,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-24,Geneva,SF,Clay,Federico Delbonis,Alexander Zverev,player1,0.4878143981624637,0.3181818181818181,3.0,2.87,0.04529616724738683,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-25,Geneva,F,Clay,Alexander Zverev,Nicolas Jarry,player1,0.8956761267007055,0.6563245823389022,1.44,1.45,-0.006896551724137945,1.0,True,0.43999999999999995,0.4312,selected,average_proxy
,2019-05-27,Roland Garros,R128,Clay,Hubert Hurkacz,Novak Djokovic,player2,0.2179334251887601,0.0642545227698066,15.0,13.12,0.14329268292682928,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-27,Roland Garros,R128,Clay,Tommy Paul,Dominic Thiem,player2,0.087284283801614,0.0509490509490509,19.0,16.85,0.12759643916913932,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-27,Roland Garros,R128,Clay,Mischa Zverev,Richard Gasquet,player2,0.1591943360738165,0.1458607095926412,6.5,6.3,0.031746031746031855,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-27,Roland Garros,R128,Clay,Yannick Hanfmann,Rafael Nadal,player2,0.0420565082082431,0.0334944175970671,29.0,24.63,0.17742590336987418,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-28,Roland Garros,R128,Clay,Juan Martin del Potro,Nicolas Jarry,player1,0.8088000349077358,0.7291666666666667,1.3,1.27,0.023622047244094446,1.0,True,0.30000000000000004,0.29400000000000004,selected,average_proxy
,2019-05-29,Roland Garros,R64,Clay,Jo-Wilfried Tsonga,Kei Nishikori,player1,0.3477648935702702,0.281183932346723,3.4,3.23,0.05263157894736836,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-29,Roland Garros,R64,Clay,Yannick Maden,Rafael Nadal,player1,0.0617633556450079,0.0238560068568163,41.0,28.49,0.4391014391014392,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-30,Roland Garros,R64,Clay,Radu Albot,Jan Lennard Struff,player1,0.3279015462697522,0.2982456140350877,3.2,3.05,0.049180327868852514,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-30,Roland Garros,R64,Clay,Mikael Ymer,Alexander Zverev,player1,0.2384771728120515,0.1716867469879518,5.5,6.25,-0.12,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-30,Roland Garros,R64,Clay,Alexander Bublik,Dominic Thiem,player2,0.0903853488077852,0.0509490509490509,19.0,18.07,0.051466519092418395,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-30,Roland Garros,R64,Clay,Yoshihito Nishioka,Juan Martin del Potro,player1,0.1344227181787433,0.118942731277533,8.0,8.44,-0.05213270142180093,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-31,Roland Garros,R32,Clay,Casper Ruud,Roger Federer,player1,0.1854402822156741,0.1458607095926412,6.5,6.4,0.015625,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-05-31,Roland Garros,R32,Clay,Kei Nishikori,Laslo Djere,player1,0.8371696815200517,0.7291666666666667,1.3,1.3,0.0,1.0,True,0.30000000000000004,0.29400000000000004,selected,average_proxy
,2019-06-01,Roland Garros,R32,Clay,Stefanos Tsitsipas,Filip Krajinovic,player1,0.98,0.8116883116883117,1.16,1.17,-0.008547008547008517,1.0,True,0.15999999999999992,0.15679999999999983,selected,average_proxy
,2019-06-03,Roland Garros,R16,Clay,Alexander Zverev,Fabio Fognini,player1,0.5637744261047714,0.450261780104712,2.1,2.04,0.02941176470588247,1.0,True,1.1,1.0780000000000003,selected,average_proxy
,2019-06-03,Roland Garros,R16,Clay,Karen Khachanov,Juan Martin del Potro,player1,0.4124575985373279,0.3436754176610979,2.75,2.79,-0.014336917562724039,1.0,True,1.75,1.7149999999999999,selected,average_proxy
,2019-06-04,Roland Garros,QF,Clay,Stan Wawrinka,Roger Federer,player2,0.3332465627705301,0.2982456140350877,3.2,3.08,0.038961038961039085,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-06-06,Roland Garros,QF,Clay,Alexander Zverev,Novak Djokovic,player2,0.1636625532853023,0.1358024691358024,7.0,6.6,0.06060606060606055,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-06-09,Roland Garros,F,Clay,Rafael Nadal,Dominic Thiem,player1,0.9021003339200526,0.7983193277310925,1.2,1.21,-0.008264462809917328,1.0,True,0.19999999999999996,0.19599999999999995,selected,average_proxy
,2019-06-13,s Hertogenbosch,R16,Grass,Nicolas Jarry,Stefanos Tsitsipas,player1,0.3527227084476713,0.2077464788732394,4.5,4.53,-0.0066225165562914245,1.0,True,3.5,3.4299999999999997,selected,average_proxy
,2019-06-17,Queen's Club,R32,Grass,Kevin Anderson,Cameron Norrie,player1,0.886630576522186,0.7096069868995633,1.33,1.36,-0.022058823529411797,1.0,True,0.33000000000000007,0.32340000000000013,selected,average_proxy
