bets,wins,win_rate,staked,profit,roi,friction_adjusted_profit,friction_adjusted_roi,max_drawdown,average_odds,average_model_probability,average_edge,average_clv,clv_positive_rate,average_fractional_kelly,year
305,120,0.39344262295081966,305.0,-24.529999999999998,-0.08042622950819671,-27.73940000000001,-0.09094885245901643,-49.73000000000002,4.188688524590164,0.4834467703047438,0.09362134297462198,-0.0016694071597286324,0.42950819672131146,0.04358378801073659,2019
122,53,0.4344262295081967,122.0,9.1,0.07459016393442623,7.5379999999999985,0.061786885245901625,-16.259999999999998,4.617295081967214,0.44643056560140815,0.07876687925545464,-3.137450033577304e-05,0.4344262295081967,0.03647799087283938,2020
305,118,0.38688524590163936,305.0,1.000000000000007,0.0032786885245901874,-2.7600000000000087,-0.00904918032786888,-39.44,4.492819672131147,0.4519813950872738,0.0734496726663226,0.1850970737611085,0.4852459016393443,0.036100639130019645,2021
232,102,0.4396551724137931,232.0,-5.129999999999994,-0.022112068965517213,-7.627399999999998,-0.032876724137931024,-33.47,3.7672413793103448,0.480452589659517,0.07257325189706666,0.01142761756169568,0.521551724137931,0.03588611237556923,2022
292,147,0.5034246575342466,292.0,17.87,0.06119863013698631,14.612600000000006,0.05004315068493153,-22.610000000000003,3.459657534246575,0.5401819430306447,0.07999968050018763,0.018608028153627377,0.523972602739726,0.04533914846654375,2023
312,117,0.375,312.0,-56.04,-0.17961538461538462,-58.819199999999995,-0.1885230769230769,-56.11000000000001,3.8223717948717946,0.4617171064435389,0.07002205090330389,0.018987439913437154,0.5769230769230769,0.03066411041969828,2024
261,104,0.39846743295019155,261.0,6.510000000000002,0.02494252873563219,3.2398000000000007,0.012413026819923375,-28.090000000000018,4.522911877394636,0.4378275115358998,0.0620449927285573,0.02331774188966319,0.5823754789272031,0.027730587233254222,2025
120,44,0.36666666666666664,120.0,-26.529999999999994,-0.22108333333333327,-27.519399999999997,-0.2293283333333333,-28.88,4.122000000000001,0.4373262941522365,0.054292170354300555,0.04727514320708595,0.6833333333333333,0.023602900894660713,2026
