tourney_date,match_date,tourney_name,round,surface,tournament_importance,player,opponent,side,model_type,model_probability,odds,closing_odds,execution_odds_source,closing_odds_source,friction_bps,friction_adjusted_odds,clv,market_probability,market_overround,edge,ev,friction_adjusted_ev,fractional_kelly_25,edge_trust_probability,accepted_by_strategy,won,stake,profit,friction_adjusted_profit
2022-10-17,2022-10-21,Stockholm,QF,Hard,3,Stefanos Tsitsipas,Mikael Ymer,player1,top_10,0.8507051769120788,1.25,1.24,B365W/B365L,AvgW/AvgL,200.0,1.245,0.008064516129032251,0.7619047619047619,1.05,0.08880041500731695,0.06338147114009851,0.05912794525553822,0.06338147114009851,,True,True,1.0,0.25,0.2450000000000001
2022-10-17,2022-10-22,Stockholm,SF,Hard,3,Holger Rune,Alex De Minaur,player1,other,0.4696396331717703,2.2,2.25,B365W/B365L,AvgW/AvgL,200.0,2.176,-0.022222222222222143,0.43005181347150256,1.0569550930996714,0.03958781970026776,0.03320719297789476,0.021935841781772214,0.006918165203728074,,True,True,1.0,1.2000000000000002,1.1760000000000002
2022-10-17,2022-10-22,Stockholm,SF,Hard,3,Emil Ruusuvuori,Stefanos Tsitsipas,player1,top_10,0.3358377558394071,3.2,3.12,B365W/B365L,AvgW/AvgL,200.0,3.156,0.025641025641025772,0.2982456140350877,1.0477941176470589,0.03759214180431941,0.07468081868610288,0.059903957429168875,0.008486456668875327,,True,False,1.0,-1.0,-1.0
2022-10-17,2022-10-22,Antwerp,SF,Hard,3,Felix Auger Aliassime,Richard Gasquet,player1,top_10,0.9457109712614745,1.16,1.17,B365W/B365L,AvgW/AvgL,200.0,1.1567999999999998,-0.008547008547008517,0.8116883116883117,1.0620689655172415,0.13402265957316284,0.09702472666331036,0.09399845155527356,0.1516011354114225,,True,True,1.0,0.15999999999999992,0.15679999999999983
2022-10-17,2022-10-23,Stockholm,F,Hard,3,Stefanos Tsitsipas,Holger Rune,player2,top_10,0.7812592934484843,1.36,1.36,B365W/B365L,AvgW/AvgL,200.0,1.3528000000000002,0.0,0.7017543859649122,1.0477941176470589,0.07950490748357208,0.06251263908993876,0.05688757217710977,0.043411554923568574,,True,False,1.0,-1.0,-1.0
2022-10-24,2022-10-24,Vienna,R32,Hard,3,Taylor Fritz,Yoshihito Nishioka,player1,top_10,0.7771802691566179,1.33,1.35,B365W/B365L,AvgW/AvgL,200.0,1.3234000000000001,-0.014814814814814836,0.7188160676532769,1.0459973463069439,0.058364201503340984,0.03364975797830183,0.028520368201868207,0.025492240892652895,,True,True,1.0,0.33000000000000007,0.32340000000000013
2022-10-24,2022-10-25,Basel,R32,Hard,3,Stan Wawrinka,Casper Ruud,player2,top_10,0.37734362111290976,2.75,2.67,B365W/B365L,AvgW/AvgL,200.0,2.715,0.029962546816479474,0.3436754176610979,1.058080808080808,0.03366820345181187,0.037694958060501826,0.024487931321549916,0.005384994008643118,,True,True,1.0,1.75,1.7149999999999999
2022-10-24,2022-10-26,Basel,R16,Hard,3,Botic Van De Zandschulp,Carlos Alcaraz,player1,top_10,0.27917660686624635,4.5,4.53,B365W/B365L,AvgW/AvgL,200.0,4.43,-0.0066225165562914245,0.21052631578947367,1.0555555555555556,0.06865029107677267,0.2562947308981086,0.23675236841747127,0.018306766492722042,,True,False,1.0,-1.0,-1.0
2022-10-24,2022-10-26,Vienna,R32,Hard,3,Dennis Novak,Stefanos Tsitsipas,player2,top_10,0.13066189284420804,8.0,7.83,B365W/B365L,AvgW/AvgL,200.0,7.859999999999999,0.02171136653895278,0.11894273127753305,1.0509259259259258,0.01171916156667499,0.04529514275366431,0.02700247775547515,0.0016176836697737254,,True,False,1.0,-1.0,-1.0
2022-10-24,2022-10-26,Vienna,R16,Hard,3,Taylor Fritz,Denis Shapovalov,player1,top_10,0.6841505673909763,1.66,1.66,B365W/B365L,AvgW/AvgL,200.0,1.6467999999999998,0.0,0.5699481865284974,1.0569550930996714,0.11420238086247891,0.13568994186902067,0.12665915437945974,0.05139770525341693,,True,False,1.0,-1.0,-1.0
