bets,wins,win_rate,staked,profit,roi,max_drawdown,average_odds,average_model_probability,average_edge,year
215,135,0.627906976744186,215.0,17.86,0.08306976744186047,-9.110000000000001,1.9388837209302325,0.6866503154094987,0.12257521538699054,2019
94,65,0.6914893617021277,94.0,25.72,0.2736170212765957,-5.289999999999999,2.00595744680851,0.6746541861729588,0.12355854987440222,2020
141,84,0.5957446808510638,141.0,5.6,0.039716312056737584,-12.469999999999999,2.0904964539007094,0.667109783472486,0.11357134363494376,2021
152,91,0.5986842105263158,152.0,1.1099999999999977,0.007302631578947353,-9.430000000000001,2.0507894736842105,0.6705410613831185,0.12188366800298318,2022
121,72,0.5950413223140496,121.0,16.64,0.1375206611570248,-8.09,2.089504132231405,0.652258616775398,0.11111264948476392,2023
86,55,0.6395348837209303,86.0,9.21,0.10709302325581396,-7.5,1.9547674418604652,0.6838879061607468,0.13220861283212434,2024
59,39,0.6610169491525424,59.0,12.299999999999999,0.20847457627118643,-4.74,2.0650847457627117,0.6648155776800402,0.1339226663394464,2025
18,15,0.8333333333333334,18.0,6.62,0.36777777777777776,-1.0,1.7572222222222225,0.727809730469728,0.1352006306926397,2026
