match_date,tourney_name,surface,round,winner_name,loser_name,score,w_ta_dr,w_ta_ace_pct,w_ta_df_pct,w_ta_1stin_pct,w_ta_1stwon_pct,w_ta_2ndwon_pct,w_ta_bpsvd_num,w_ta_bpsvd_den,w_ta_bpsvd_pct,l_ta_dr,l_ta_ace_pct,l_ta_df_pct,l_ta_1stin_pct,l_ta_1stwon_pct,l_ta_2ndwon_pct,l_ta_bpsvd_num,l_ta_bpsvd_den,l_ta_bpsvd_pct,winner_stats,loser_stats,winner_rank,loser_rank,dr,time,source,ta_stats_source,source_profile_players,year,player_won,player_rank,opponent_rank,source_player,source_url,ta_more,ta_dr,ta_ace_pct,ta_df_pct,ta_1stin_pct,ta_1stwon_pct,ta_2ndwon_pct,ta_bpsvd_num,ta_bpsvd_den,ta_bpsvd_pct,minutes,winner_name_norm,loser_name_norm,score_norm,match_key
2025-06-30,Wimbledon,Grass,R32,Alex De Minaur,August Holmgren,6-4 7-6(5) 6-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,False,192.0,11.0,August Holmgren,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=AugustHolmgren,,0.67,0.054000000000000006,0.045,0.649,0.736,0.436,9.0,12.0,0.75,141.0,ALEX DE MINAUR,AUGUST HOLMGREN,6-4 7-6(5) 6-3,2025|2025-06-30|Wimbledon|R32|ALEX DE MINAUR|AUGUST HOLMGREN|6-4 7-6(5) 6-3
2025-06-30,Wimbledon,Grass,R32,Andrey Rublev,Adrian Mannarino,7-5 6-2 6-3,1.25,0.141,0.04,0.5660000000000001,0.804,0.535,9.0,10.0,0.9,0.8,0.10099999999999999,0.013000000000000001,0.7090000000000001,0.6609999999999999,0.478,3.0,8.0,0.375,"{'ace_pct': 0.141, 'df_pct': 0.04, 'first_in_pct': 0.5660000000000001, 'first_won_pct': 0.804, 'second_won_pct': 0.535, 'bpsvd_pct': 0.9, 'bpsvd_num': 9, 'bpsvd_den': 10}","{'ace_pct': 0.10099999999999999, 'df_pct': 0.013000000000000001, 'first_in_pct': 0.7090000000000001, 'first_won_pct': 0.6609999999999999, 'second_won_pct': 0.478, 'bpsvd_pct': 0.375, 'bpsvd_num': 3, 'bpsvd_den': 8}",14.0,123.0,1.25,119.0,player_profile_classic,player_profile_classic,"['Adrian Mannarino', 'Andrey Rublev']",,,,,,,,,,,,,,,,,,,,,
2025-06-30,Wimbledon,Grass,R32,Ben Shelton,Marton Fucsovics,6-3 7-6(4) 6-2,1.4,0.099,0.0,0.736,0.8059999999999999,0.5,3.0,4.0,0.75,0.72,0.081,0.023,0.6509999999999999,0.696,0.467,3.0,7.0,0.42857142857142855,"{'ace_pct': 0.099, 'df_pct': 0.0, 'first_in_pct': 0.736, 'first_won_pct': 0.8059999999999999, 'second_won_pct': 0.5, 'bpsvd_pct': 0.75, 'bpsvd_num': 3, 'bpsvd_den': 4}","{'ace_pct': 0.081, 'df_pct': 0.023, 'first_in_pct': 0.6509999999999999, 'first_won_pct': 0.696, 'second_won_pct': 0.467, 'bpsvd_pct': 0.42857142857142855, 'bpsvd_num': 3, 'bpsvd_den': 7}",10.0,105.0,1.4,120.0,player_profile_classic,player_profile_classic,"['Ben Shelton', 'Marton Fucsovics']",,,,,,,,,,,,,,,,,,,,,
2025-06-30,Wimbledon,Grass,R32,Cameron Norrie,Mattia Bellucci,7-6(5) 6-4 6-3,1.21,0.057999999999999996,0.019,0.6409999999999999,0.652,0.622,8.0,11.0,0.7272727272727273,0.83,0.065,0.07400000000000001,0.491,0.623,0.509,6.0,12.0,0.5,"{'ace_pct': 0.057999999999999996, 'df_pct': 0.019, 'first_in_pct': 0.6409999999999999, 'first_won_pct': 0.652, 'second_won_pct': 0.622, 'bpsvd_pct': 0.7272727272727273, 'bpsvd_num': 8, 'bpsvd_den': 11}","{'ace_pct': 0.065, 'df_pct': 0.07400000000000001, 'first_in_pct': 0.491, 'first_won_pct': 0.623, 'second_won_pct': 0.509, 'bpsvd_pct': 0.5, 'bpsvd_num': 6, 'bpsvd_den': 12}",61.0,73.0,1.21,148.0,player_profile_classic,player_profile_classic,"['Cameron Norrie', 'Mattia Bellucci']",,,,,,,,,,,,,,,,,,,,,
2025-06-30,Wimbledon,Grass,R32,Carlos Alcaraz,Jan Lennard Struff,6-1 3-6 6-3 6-4,1.33,0.09300000000000001,0.037000000000000005,0.583,0.73,0.622,3.0,5.0,0.6,0.75,0.107,0.08199999999999999,0.5489999999999999,0.746,0.382,7.0,12.0,0.5833333333333334,"{'ace_pct': 0.09300000000000001, 'df_pct': 0.037000000000000005, 'first_in_pct': 0.583, 'first_won_pct': 0.73, 'second_won_pct': 0.622, 'bpsvd_pct': 0.6, 'bpsvd_num': 3, 'bpsvd_den': 5}","{'ace_pct': 0.107, 'df_pct': 0.08199999999999999, 'first_in_pct': 0.5489999999999999, 'first_won_pct': 0.746, 'second_won_pct': 0.382, 'bpsvd_pct': 0.5833333333333334, 'bpsvd_num': 7, 'bpsvd_den': 12}",2.0,125.0,1.33,145.0,player_profile_classic,player_profile_classic,"['Carlos Alcaraz', 'Jan Lennard Struff']",,,,,,,,,,,,,,,,,,,,,
2025-06-30,Wimbledon,Grass,R32,De Minaur,August Holmgren,6-4 7-6(5) 6-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,True,11.0,192.0,Alex De Minaur,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=AlexDeMinaur,,1.49,0.032,0.011000000000000001,0.5589999999999999,0.846,0.634,4.0,5.0,0.8,141.0,DE MINAUR,AUGUST HOLMGREN,6-4 7-6(5) 6-3,2025|2025-06-30|Wimbledon|R32|DE MINAUR|AUGUST HOLMGREN|6-4 7-6(5) 6-3
2025-06-30,Wimbledon,Grass,R32,Flavio Cobolli,Jakub Mensik,6-2 6-4 6-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,False,17.0,24.0,Jakub Mensik,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=JakubMensik,,0.6,0.11800000000000001,0.075,0.581,0.648,0.385,12.0,17.0,0.7058823529411765,108.0,FLAVIO COBOLLI,JAKUB MENSIK,6-2 6-4 6-2,2025|2025-06-30|Wimbledon|R32|FLAVIO COBOLLI|JAKUB MENSIK|6-2 6-4 6-2
2025-06-30,Wimbledon,Grass,R32,Grigor Dimitrov,Sebastian Ofner,6-3 6-4 7-6(0),1.34,0.155,0.07200000000000001,0.588,0.807,0.6,2.0,3.0,0.6666666666666666,0.74,0.077,0.044000000000000004,0.5379999999999999,0.6729999999999999,0.5710000000000001,3.0,6.0,0.5,"{'ace_pct': 0.155, 'df_pct': 0.07200000000000001, 'first_in_pct': 0.588, 'first_won_pct': 0.807, 'second_won_pct': 0.6, 'bpsvd_pct': 0.6666666666666666, 'bpsvd_num': 2, 'bpsvd_den': 3}","{'ace_pct': 0.077, 'df_pct': 0.044000000000000004, 'first_in_pct': 0.5379999999999999, 'first_won_pct': 0.6729999999999999, 'second_won_pct': 0.5710000000000001, 'bpsvd_pct': 0.5, 'bpsvd_num': 3, 'bpsvd_den': 6}",21.0,165.0,1.34,145.0,player_profile_classic,player_profile_classic,"['Grigor Dimitrov', 'Sebastian Ofner']",,,,,,,,,,,,,,,,,,,,,
2025-06-30,Wimbledon,Grass,R32,Jannik Sinner,Pedro Martinez,6-1 6-3 6-1,1.78,0.149,0.040999999999999995,0.581,0.7909999999999999,0.613,4.0,4.0,1.0,0.56,0.0,0.0,0.759,0.5329999999999999,0.368,8.0,14.0,0.5714285714285714,"{'ace_pct': 0.149, 'df_pct': 0.040999999999999995, 'first_in_pct': 0.581, 'first_won_pct': 0.7909999999999999, 'second_won_pct': 0.613, 'bpsvd_pct': 1.0, 'bpsvd_num': 4, 'bpsvd_den': 4}","{'ace_pct': 0.0, 'df_pct': 0.0, 'first_in_pct': 0.759, 'first_won_pct': 0.5329999999999999, 'second_won_pct': 0.368, 'bpsvd_pct': 0.5714285714285714, 'bpsvd_num': 8, 'bpsvd_den': 14}",1.0,52.0,1.78,115.0,player_profile_classic,player_profile_classic,"['Jannik Sinner', 'Pedro Martinez']",,,,,,,,,,,,,,,,,,,,,
2025-06-30,Wimbledon,Grass,R32,Jordan Thompson,Luciano Darderi,6-4 6-4 3-6 6-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,True,44.0,59.0,Jordan Thompson,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=JordanThompson,,1.1,0.151,0.0,0.627,0.759,0.574,7.0,8.0,0.875,174.0,JORDAN THOMPSON,LUCIANO DARDERI,6-4 6-4 3-6 6-3,2025|2025-06-30|Wimbledon|R32|JORDAN THOMPSON|LUCIANO DARDERI|6-4 6-4 3-6 6-3
2025-06-30,Wimbledon,Grass,R32,Kamil Majchrzak,Arthur Rinderknech,6-3 7-6(4) 7-6(6),1.14,0.076,0.008,0.672,0.688,0.667,4.0,5.0,0.8,0.88,0.168,0.053,0.584,0.773,0.447,7.0,9.0,0.7777777777777778,"{'ace_pct': 0.076, 'df_pct': 0.008, 'first_in_pct': 0.672, 'first_won_pct': 0.688, 'second_won_pct': 0.667, 'bpsvd_pct': 0.8, 'bpsvd_num': 4, 'bpsvd_den': 5}","{'ace_pct': 0.168, 'df_pct': 0.053, 'first_in_pct': 0.584, 'first_won_pct': 0.773, 'second_won_pct': 0.447, 'bpsvd_pct': 0.7777777777777778, 'bpsvd_num': 7, 'bpsvd_den': 9}",109.0,72.0,1.14,166.0,player_profile_classic,player_profile_classic,"['Arthur Rinderknech', 'Kamil Majchrzak']",,,,,,,,,,,,,,,,,,,,,
2025-06-30,Wimbledon,Grass,R32,Karen Khachanov,Nuno Borges,7-6(6) 4-6 4-6 6-3 7-6(8),1.05,0.064,0.035,0.6609999999999999,0.726,0.603,8.0,13.0,0.6153846153846154,0.95,0.053,0.024,0.722,0.754,0.447,8.0,12.0,0.6666666666666666,"{'ace_pct': 0.064, 'df_pct': 0.035, 'first_in_pct': 0.6609999999999999, 'first_won_pct': 0.726, 'second_won_pct': 0.603, 'bpsvd_pct': 0.6153846153846154, 'bpsvd_num': 8, 'bpsvd_den': 13}","{'ace_pct': 0.053, 'df_pct': 0.024, 'first_in_pct': 0.722, 'first_won_pct': 0.754, 'second_won_pct': 0.447, 'bpsvd_pct': 0.6666666666666666, 'bpsvd_num': 8, 'bpsvd_den': 12}",20.0,37.0,1.05,228.0,player_profile_classic,player_profile_classic,"['Karen Khachanov', 'Nuno Borges']",,,,,,,,,,,,,,,,,,,,,
2025-06-30,Wimbledon,Grass,R32,Lorenzo Sonego,Brandon Nakashima,6-7(5) 7-6(8) 7-6(2) 3-6 7-6(3),1.01,0.085,0.005,0.7609999999999999,0.706,0.667,7.0,10.0,0.7,0.99,0.08,0.005,0.7290000000000001,0.731,0.593,10.0,12.0,0.8333333333333334,"{'ace_pct': 0.085, 'df_pct': 0.005, 'first_in_pct': 0.7609999999999999, 'first_won_pct': 0.706, 'second_won_pct': 0.667, 'bpsvd_pct': 0.7, 'bpsvd_num': 7, 'bpsvd_den': 10}","{'ace_pct': 0.08, 'df_pct': 0.005, 'first_in_pct': 0.7290000000000001, 'first_won_pct': 0.731, 'second_won_pct': 0.593, 'bpsvd_pct': 0.8333333333333334, 'bpsvd_num': 10, 'bpsvd_den': 12}",47.0,34.0,1.01,304.0,player_profile_classic,player_profile_classic,"['Brandon Nakashima', 'Lorenzo Sonego']",,,,,,,,,,,,,,,,,,,,,
2025-06-30,Wimbledon,Grass,R32,Marin Cilic,Jaume Munar,6-3 3-6 6-2 6-4,0.95,0.10400000000000001,0.006999999999999999,0.619,0.735,0.431,6.0,8.0,0.75,1.05,0.059000000000000004,0.059000000000000004,0.618,0.762,0.436,3.0,8.0,0.375,"{'ace_pct': 0.10400000000000001, 'df_pct': 0.006999999999999999, 'first_in_pct': 0.619, 'first_won_pct': 0.735, 'second_won_pct': 0.431, 'bpsvd_pct': 0.75, 'bpsvd_num': 6, 'bpsvd_den': 8}","{'ace_pct': 0.059000000000000004, 'df_pct': 0.059000000000000004, 'first_in_pct': 0.618, 'first_won_pct': 0.762, 'second_won_pct': 0.436, 'bpsvd_pct': 0.375, 'bpsvd_num': 3, 'bpsvd_den': 8}",83.0,55.0,0.95,186.0,player_profile_classic,player_profile_classic,"['Jaume Munar', 'Marin Cilic']",,,,,,,,,,,,,,,,,,,,,
2025-06-30,Wimbledon,Grass,R32,Nicolas Jarry,Joao Fonseca,6-3 6-4 3-6 7-6(4),1.16,0.188,0.053,0.669,0.787,0.545,10.0,11.0,0.9090909090909091,0.86,0.061,0.015,0.72,0.705,0.541,5.0,7.0,0.7142857142857143,"{'ace_pct': 0.188, 'df_pct': 0.053, 'first_in_pct': 0.669, 'first_won_pct': 0.787, 'second_won_pct': 0.545, 'bpsvd_pct': 0.9090909090909091, 'bpsvd_num': 10, 'bpsvd_den': 11}","{'ace_pct': 0.061, 'df_pct': 0.015, 'first_in_pct': 0.72, 'first_won_pct': 0.705, 'second_won_pct': 0.541, 'bpsvd_pct': 0.7142857142857143, 'bpsvd_num': 5, 'bpsvd_den': 7}",143.0,54.0,1.16,188.0,player_profile_classic,player_profile_classic,"['Joao Fonseca', 'Nicolas Jarry']",,,,,,,,,,,,,,,,,,,,,
2025-06-30,Wimbledon,Grass,R32,Novak Djokovic,Miomir Kecmanovic,6-3 6-0 6-4,2.01,0.23199999999999998,0.043,0.71,0.816,0.6,0.0,1.0,0.0,0.5,0.034,0.011000000000000001,0.652,0.569,0.387,4.0,10.0,0.4,"{'ace_pct': 0.23199999999999998, 'df_pct': 0.043, 'first_in_pct': 0.71, 'first_won_pct': 0.816, 'second_won_pct': 0.6, 'bpsvd_pct': 0.0, 'bpsvd_num': 0, 'bpsvd_den': 1}","{'ace_pct': 0.034, 'df_pct': 0.011000000000000001, 'first_in_pct': 0.652, 'first_won_pct': 0.569, 'second_won_pct': 0.387, 'bpsvd_pct': 0.4, 'bpsvd_num': 4, 'bpsvd_den': 10}",6.0,49.0,2.01,107.0,player_profile_classic,player_profile_classic,"['Miomir Kecmanovic', 'Novak Djokovic']",,,,,,,,,,,,,,,,,,,,,
2025-06-30,Wimbledon,Grass,R32,Taylor Fritz,Alejandro Davidovich Fokina,6-4 6-3 6-7(5) 6-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,True,5.0,27.0,Taylor Fritz,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=TaylorFritz,(ch),1.38,0.142,0.008,0.65,0.782,0.5479999999999999,7.0,8.0,0.875,192.0,TAYLOR FRITZ,ALEJANDRO DAVIDOVICH FOKINA,6-4 6-3 6-7(5) 6-1,2025|2025-06-30|Wimbledon|R32|TAYLOR FRITZ|ALEJANDRO DAVIDOVICH FOKINA|6-4 6-3 6-7(5) 6-1
2025-06-30,Wimbledon,Grass,R32,Taylor Fritz,Davidovich Fokina,6-4 6-3 6-7(5) 6-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,False,27.0,5.0,Alejandro Davidovich Fokina,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=AlejandroDavidovichFokina,(ch),0.72,0.038,0.023,0.738,0.604,0.529,8.0,15.0,0.5333333333333333,192.0,TAYLOR FRITZ,DAVIDOVICH FOKINA,6-4 6-3 6-7(5) 6-1,2025|2025-06-30|Wimbledon|R32|TAYLOR FRITZ|DAVIDOVICH FOKINA|6-4 6-3 6-7(5) 6-1
2025-06-30,Wimbledon,Grass,R64,Adrian Mannarino,Valentin Royer,6-4 6-4 5-7 7-6(1),1.39,0.14,0.016,0.605,0.8590000000000001,0.569,3.0,4.0,0.75,0.72,0.08199999999999999,0.027000000000000003,0.637,0.677,0.585,9.0,11.0,0.8181818181818182,"{'ace_pct': 0.14, 'df_pct': 0.016, 'first_in_pct': 0.605, 'first_won_pct': 0.8590000000000001, 'second_won_pct': 0.569, 'bpsvd_pct': 0.75, 'bpsvd_num': 3, 'bpsvd_den': 4}","{'ace_pct': 0.08199999999999999, 'df_pct': 0.027000000000000003, 'first_in_pct': 0.637, 'first_won_pct': 0.677, 'second_won_pct': 0.585, 'bpsvd_pct': 0.8181818181818182, 'bpsvd_num': 9, 'bpsvd_den': 11}",123.0,113.0,1.39,203.0,player_profile_classic,player_profile_classic,"['Adrian Mannarino', 'Valentin Royer']",,,,,,,,,,,,,,,,,,,,,
2025-06-30,Wimbledon,Grass,R64,Alejandro Davidovich Fokina,Van De Zandschulp,6-1 4-6 6-3 7-6(5),,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,False,92.0,27.0,Botic Van De Zandschulp,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=BoticVanDeZandschulp,,0.75,0.044000000000000004,0.044000000000000004,0.679,0.6559999999999999,0.341,9.0,15.0,0.6,187.0,ALEJANDRO DAVIDOVICH FOKINA,VAN DE ZANDSCHULP,6-1 4-6 6-3 7-6(5),2025|2025-06-30|Wimbledon|R64|ALEJANDRO DAVIDOVICH FOKINA|VAN DE ZANDSCHULP|6-1 4-6 6-3 7-6(5)
2025-06-30,Wimbledon,Grass,R64,Alex De Minaur,Arthur Cazaux,4-6 6-2 6-4 6-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,False,115.0,11.0,Arthur Cazaux,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=ArthurCazaux,,0.66,0.092,0.033,0.542,0.6459999999999999,0.4,13.0,20.0,0.65,168.0,ALEX DE MINAUR,ARTHUR CAZAUX,4-6 6-2 6-4 6-0,2025|2025-06-30|Wimbledon|R64|ALEX DE MINAUR|ARTHUR CAZAUX|4-6 6-2 6-4 6-0
2025-06-30,Wimbledon,Grass,R64,Andrey Rublev,Lloyd Harris,6-7(1) 6-4 7-6(5) 6-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,True,14.0,320.0,Andrey Rublev,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=AndreyRublev,,1.51,0.10099999999999999,0.05,0.6809999999999999,0.877,0.579,3.0,4.0,0.75,165.0,ANDREY RUBLEV,LLOYD HARRIS,6-7(1) 6-4 7-6(5) 6-3,2025|2025-06-30|Wimbledon|R64|ANDREY RUBLEV|LLOYD HARRIS|6-7(1) 6-4 7-6(5) 6-3
2025-06-30,Wimbledon,Grass,R64,Arthur Rinderknech,Cristian Garin,3-6 6-3 7-6(3) 4-6 6-3,0.99,0.08800000000000001,0.038,0.623,0.7070000000000001,0.583,5.0,8.0,0.625,1.01,0.065,0.006,0.708,0.67,0.644,10.0,13.0,0.7692307692307693,"{'ace_pct': 0.08800000000000001, 'df_pct': 0.038, 'first_in_pct': 0.623, 'first_won_pct': 0.7070000000000001, 'second_won_pct': 0.583, 'bpsvd_pct': 0.625, 'bpsvd_num': 5, 'bpsvd_den': 8}","{'ace_pct': 0.065, 'df_pct': 0.006, 'first_in_pct': 0.708, 'first_won_pct': 0.67, 'second_won_pct': 0.644, 'bpsvd_pct': 0.7692307692307693, 'bpsvd_num': 10, 'bpsvd_den': 13}",72.0,110.0,0.99,227.0,player_profile_classic,player_profile_classic,"['Arthur Rinderknech', 'Cristian Garin']",,,,,,,,,,,,,,,,,,,,,
2025-06-30,Wimbledon,Grass,R64,August Holmgren,Tomas Machac,7-6(5) 6-7(8) 6-7(5) 7-5 7-6(5),1.08,0.172,0.059000000000000004,0.534,0.8809999999999999,0.516,9.0,10.0,0.9,0.93,0.09300000000000001,0.044000000000000004,0.6779999999999999,0.7190000000000001,0.621,5.0,7.0,0.7142857142857143,"{'ace_pct': 0.172, 'df_pct': 0.059000000000000004, 'first_in_pct': 0.534, 'first_won_pct': 0.8809999999999999, 'second_won_pct': 0.516, 'bpsvd_pct': 0.9, 'bpsvd_num': 9, 'bpsvd_den': 10}","{'ace_pct': 0.09300000000000001, 'df_pct': 0.044000000000000004, 'first_in_pct': 0.6779999999999999, 'first_won_pct': 0.7190000000000001, 'second_won_pct': 0.621, 'bpsvd_pct': 0.7142857142857143, 'bpsvd_num': 5, 'bpsvd_den': 7}",192.0,23.0,1.08,279.0,player_profile_classic,player_profile_classic,"['August Holmgren', 'Tomas Machac']",,,,,,,,,,,,,,,,,,,,,
2025-06-30,Wimbledon,Grass,R64,Ben Shelton,Rinky Hijikata,6-2 7-5 6-4,1.52,0.11800000000000001,0.043,0.5589999999999999,0.75,0.7070000000000001,3.0,3.0,1.0,0.66,0.02,0.02,0.6940000000000001,0.618,0.5329999999999999,8.0,12.0,0.6666666666666666,"{'ace_pct': 0.11800000000000001, 'df_pct': 0.043, 'first_in_pct': 0.5589999999999999, 'first_won_pct': 0.75, 'second_won_pct': 0.7070000000000001, 'bpsvd_pct': 1.0, 'bpsvd_num': 3, 'bpsvd_den': 3}","{'ace_pct': 0.02, 'df_pct': 0.02, 'first_in_pct': 0.6940000000000001, 'first_won_pct': 0.618, 'second_won_pct': 0.5329999999999999, 'bpsvd_pct': 0.6666666666666666, 'bpsvd_num': 8, 'bpsvd_den': 12}",10.0,87.0,1.52,132.0,player_profile_classic,player_profile_classic,"['Ben Shelton', 'Rinky Hijikata']",,,,,,,,,,,,,,,,,,,,,
2025-06-30,Wimbledon,Grass,R64,Brandon Nakashima,Reilly Opelka,7-5 6-2 6-7(6) 6-3,1.76,0.107,0.0,0.768,0.826,0.6920000000000001,2.0,2.0,1.0,0.57,0.185,0.038,0.6,0.7559999999999999,0.462,6.0,10.0,0.6,"{'ace_pct': 0.107, 'df_pct': 0.0, 'first_in_pct': 0.768, 'first_won_pct': 0.826, 'second_won_pct': 0.6920000000000001, 'bpsvd_pct': 1.0, 'bpsvd_num': 2, 'bpsvd_den': 2}","{'ace_pct': 0.185, 'df_pct': 0.038, 'first_in_pct': 0.6, 'first_won_pct': 0.7559999999999999, 'second_won_pct': 0.462, 'bpsvd_pct': 0.6, 'bpsvd_num': 6, 'bpsvd_den': 10}",34.0,70.0,1.76,146.0,player_profile_classic,player_profile_classic,"['Brandon Nakashima', 'Reilly Opelka']",,,,,,,,,,,,,,,,,,,,,
2025-06-30,Wimbledon,Grass,R64,Cameron Norrie,Frances Tiafoe,4-6 6-4 6-3 7-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,True,61.0,12.0,Cameron Norrie,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=CameronNorrie,,1.32,0.142,0.025,0.758,0.758,0.483,6.0,9.0,0.6666666666666666,176.0,CAMERON NORRIE,FRANCES TIAFOE,4-6 6-4 6-3 7-5,2025|2025-06-30|Wimbledon|R64|CAMERON NORRIE|FRANCES TIAFOE|4-6 6-4 6-3 7-5
2025-06-30,Wimbledon,Grass,R64,Carlos Alcaraz,Oliver Tarvet,6-1 6-4 6-4,1.39,0.031,0.042,0.6459999999999999,0.6940000000000001,0.529,9.0,11.0,0.8181818181818182,0.72,0.013000000000000001,0.013000000000000001,0.61,0.532,0.433,4.0,10.0,0.4,"{'ace_pct': 0.031, 'df_pct': 0.042, 'first_in_pct': 0.6459999999999999, 'first_won_pct': 0.6940000000000001, 'second_won_pct': 0.529, 'bpsvd_pct': 0.8181818181818182, 'bpsvd_num': 9, 'bpsvd_den': 11}","{'ace_pct': 0.013000000000000001, 'df_pct': 0.013000000000000001, 'first_in_pct': 0.61, 'first_won_pct': 0.532, 'second_won_pct': 0.433, 'bpsvd_pct': 0.4, 'bpsvd_num': 4, 'bpsvd_den': 10}",2.0,733.0,1.39,137.0,player_profile_classic,player_profile_classic,"['Carlos Alcaraz', 'Oliver Tarvet']",,,,,,,,,,,,,,,,,,,,,
2025-06-30,Wimbledon,Grass,R64,Davidovich Fokina,Botic Van De Zandschulp,6-1 4-6 6-3 7-6(5),,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,True,27.0,92.0,Alejandro Davidovich Fokina,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=AlejandroDavidovichFokina,,1.33,0.024,0.008,0.688,0.674,0.6409999999999999,8.0,11.0,0.7272727272727273,187.0,DAVIDOVICH FOKINA,BOTIC VAN DE ZANDSCHULP,6-1 4-6 6-3 7-6(5),2025|2025-06-30|Wimbledon|R64|DAVIDOVICH FOKINA|BOTIC VAN DE ZANDSCHULP|6-1 4-6 6-3 7-6(5)
2025-06-30,Wimbledon,Grass,R64,De Minaur,Arthur Cazaux,4-6 6-2 6-4 6-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,True,11.0,115.0,Alex De Minaur,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=AlexDeMinaur,,1.51,0.021,0.021,0.588,0.737,0.625,2.0,4.0,0.5,168.0,DE MINAUR,ARTHUR CAZAUX,4-6 6-2 6-4 6-0,2025|2025-06-30|Wimbledon|R64|DE MINAUR|ARTHUR CAZAUX|4-6 6-2 6-4 6-0
2025-06-30,Wimbledon,Grass,R64,Flavio Cobolli,Pinnington Jones,6-1 7-6(6) 6-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,False,281.0,24.0,Jack Pinnington Jones,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=JackPinningtonJones,,0.68,0.044000000000000004,0.044000000000000004,0.611,0.6,0.371,3.0,9.0,0.3333333333333333,115.0,FLAVIO COBOLLI,PINNINGTON JONES,6-1 7-6(6) 6-2,2025|2025-06-30|Wimbledon|R64|FLAVIO COBOLLI|PINNINGTON JONES|6-1 7-6(6) 6-2
2025-06-30,Wimbledon,Grass,R64,Grigor Dimitrov,Corentin Moutet,7-5 4-6 7-5 7-5,1.2,0.08,0.051,0.5720000000000001,0.7340000000000001,0.5589999999999999,5.0,9.0,0.5555555555555556,0.83,0.07400000000000001,0.027000000000000003,0.691,0.6409999999999999,0.478,8.0,14.0,0.5714285714285714,"{'ace_pct': 0.08, 'df_pct': 0.051, 'first_in_pct': 0.5720000000000001, 'first_won_pct': 0.7340000000000001, 'second_won_pct': 0.5589999999999999, 'bpsvd_pct': 0.5555555555555556, 'bpsvd_num': 5, 'bpsvd_den': 9}","{'ace_pct': 0.07400000000000001, 'df_pct': 0.027000000000000003, 'first_in_pct': 0.691, 'first_won_pct': 0.6409999999999999, 'second_won_pct': 0.478, 'bpsvd_pct': 0.5714285714285714, 'bpsvd_num': 8, 'bpsvd_den': 14}",21.0,69.0,1.2,218.0,player_profile_classic,player_profile_classic,"['Corentin Moutet', 'Grigor Dimitrov']",,,,,,,,,,,,,,,,,,,,,
2025-06-30,Wimbledon,Grass,R64,Jakub Mensik,Marcos Giron,6-4 3-6 6-4 7-6(4),1.07,0.20199999999999999,0.047,0.62,0.8,0.408,9.0,12.0,0.75,0.94,0.039,0.023,0.7440000000000001,0.667,0.515,4.0,8.0,0.5,"{'ace_pct': 0.20199999999999999, 'df_pct': 0.047, 'first_in_pct': 0.62, 'first_won_pct': 0.8, 'second_won_pct': 0.408, 'bpsvd_pct': 0.75, 'bpsvd_num': 9, 'bpsvd_den': 12}","{'ace_pct': 0.039, 'df_pct': 0.023, 'first_in_pct': 0.7440000000000001, 'first_won_pct': 0.667, 'second_won_pct': 0.515, 'bpsvd_pct': 0.5, 'bpsvd_num': 4, 'bpsvd_den': 8}",17.0,45.0,1.07,171.0,player_profile_classic,player_profile_classic,"['Jakub Mensik', 'Marcos Giron']",,,,,,,,,,,,,,,,,,,,,
