bets,wins,win_rate,staked,profit,roi,max_drawdown,average_odds,average_model_probability,average_edge,average_clv,clv_positive_rate,segment,value
47,7,0.14893617021276595,47.0,-23.88,-0.5080851063829787,-24.08,4.680851063829787,0.2795819932716851,0.03318908947974981,-0.01020911991211859,0.425531914893617,model_type,other
380,166,0.4368421052631579,380.0,8.45,0.022236842105263156,-30.27999999999999,4.265421052631579,0.4967774743751301,0.09632679387072875,-8.72848339174296e-05,0.43157894736842106,model_type,top_10
101,37,0.36633663366336633,101.0,-11.79,-0.11673267326732673,-26.58,5.1958415841584165,0.4579842578854217,0.08069037121801989,0.006490611847457542,0.42574257425742573,surface,Clay
33,9,0.2727272727272727,33.0,-4.47,-0.13545454545454544,-11.5,6.2266666666666675,0.3713376695318691,0.08799264892533777,0.010297337526703967,0.48484848484848486,surface,Grass
293,127,0.4334470989761092,293.0,0.8300000000000036,0.0028327645051194664,-25.7,3.790443686006826,0.4894376819294859,0.0925275903374369,-0.005147989104889555,0.42662116040955633,surface,Hard
15,8,0.5333333333333333,15.0,0.71,0.04733333333333333,-5.1,2.1966666666666668,0.6124088786943018,0.11172322601731424,-0.019514606754455408,0.26666666666666666,tournament_importance,1
169,71,0.42011834319526625,169.0,-18.439999999999998,-0.10911242603550295,-25.139999999999997,3.4449704142011837,0.49180461604121467,0.09089890362897177,-0.010527136991869203,0.38461538461538464,tournament_importance,3
121,50,0.4132231404958678,121.0,9.140000000000002,0.07553719008264465,-18.689999999999998,3.426611570247933,0.5023779443041537,0.09923367937684019,-0.004167330471519121,0.4297520661157025,tournament_importance,4
122,44,0.36065573770491804,122.0,-6.839999999999997,-0.05606557377049178,-26.569999999999997,6.64827868852459,0.4002208966732479,0.07474615219894724,0.016910289895396256,0.5163934426229508,tournament_importance,5
