bets,wins,win_rate,staked,profit,roi,max_drawdown,average_odds,average_model_probability,average_edge,average_clv,clv_positive_rate,segment,value
377,117,0.3103448275862069,377.0,-57.0,-0.15119363395225463,-59.76000000000001,3.8320954907161804,0.35387841557823096,0.04001240141485556,0.01843040801761872,0.636604774535809,model_type,other
1572,688,0.43765903307888043,1572.0,-20.75,-0.013199745547073791,-90.56000000000009,4.146558524173027,0.5002315254201162,0.082846137582015,0.04755796906358462,0.4961832061068702,model_type,top_10
533,219,0.41088180112570355,533.0,-26.800000000000004,-0.050281425891181994,-51.85999999999999,3.93046904315197,0.4849868717292739,0.07261910409729846,0.06285796104496859,0.5084427767354597,surface,Clay
223,92,0.4125560538116592,223.0,-1.2499999999999956,-0.005605381165919262,-21.149999999999995,4.665156950672645,0.44241473321265934,0.07900213377131209,0.01181600495035231,0.5022421524663677,surface,Grass
1193,494,0.41408214585079633,1193.0,-49.69999999999999,-0.041659681475272416,-84.75999999999999,4.0467896060352055,0.471600697816672,0.07459794241195764,0.03819876684803057,0.5339480301760269,surface,Hard
40,14,0.35,40.0,-10.940000000000001,-0.2735,-13.940000000000001,3.06325,0.5251693524262493,0.09629207058738506,0.00618040390297781,0.55,tournament_importance,1
803,356,0.44333748443337484,803.0,-29.939999999999998,-0.0372851805728518,-37.62999999999999,3.3256413449564133,0.49082365610724155,0.07531579111171363,0.013052993676814164,0.5566625155666252,tournament_importance,3
635,275,0.4330708661417323,635.0,15.469999999999994,0.024362204724409437,-23.65,3.4059055118110235,0.4835053590496197,0.07484553844260533,0.005903187831744384,0.5133858267716536,tournament_importance,4
471,160,0.33970276008492567,471.0,-52.33999999999999,-0.1111252653927813,-93.15,6.384968152866241,0.41955848765550374,0.07104378686851871,0.1427433053903157,0.47770700636942676,tournament_importance,5
