bets,wins,win_rate,staked,profit,roi,max_drawdown,average_odds,average_model_probability,average_edge,year
173,79,0.45664739884393063,173.0,-28.089999999999996,-0.16236994219653178,-36.15000000000001,2.5878612716763003,0.5984490562829041,0.09180242863648799,2019
69,37,0.5362318840579711,69.0,-2.42,-0.035072463768115944,-10.81,2.927536231884058,0.5769943207491451,0.08502596551796265,2020
111,49,0.44144144144144143,111.0,-13.500000000000002,-0.12162162162162164,-27.110000000000003,3.1718018018018017,0.5471938907637707,0.09018704501614333,2021
160,85,0.53125,160.0,-22.380000000000003,-0.13987500000000003,-30.630000000000006,2.39025,0.6233444688121569,0.09300992993787258,2022
196,96,0.4897959183673469,196.0,-34.879999999999995,-0.17795918367346936,-36.82000000000001,2.3699489795918365,0.6227765588740009,0.08619089395200738,2023
157,84,0.535031847133758,157.0,10.850000000000001,0.06910828025477708,-10.590000000000002,2.7115286624203825,0.5927578661588856,0.08470191329160749,2024
160,81,0.50625,160.0,-14.959999999999999,-0.0935,-17.830000000000005,2.6546875,0.5886039636029302,0.08342463353515137,2025
51,30,0.5882352941176471,51.0,10.01,0.19627450980392155,-5.719999999999999,2.522549019607843,0.5845939051194781,0.08194819359305056,2026
