tourney_date,tourney_name,round,surface,tournament_importance,player,opponent,side,model_type,model_probability,odds,market_probability,edge,ev,won,stake,profit,year
2019-01-14,Australian Open,R128,Hard,5,Guido Pella,Joao Sousa,player1,other,0.5013822211750263,2.07,0.4609375,0.04044472117502629,0.03786119783230435,False,1,-1.0,2019
2019-01-14,Australian Open,R128,Hard,5,Kamil Majchrzak,Kei Nishikori,player1,top_10,0.1135407354250573,15.25,0.0626920712968654,0.0508486641281919,0.7314962152321238,False,1,-1.0,2019
2019-01-14,Australian Open,R128,Hard,5,Hyeon Chung,Bradley Klahn,player2,other,0.709715372421473,1.52,0.625615763546798,0.08409960887467494,0.07876736608063895,True,1,0.52,2019
2019-01-14,Australian Open,R128,Hard,5,Dominic Thiem,Benoit Paire,player1,top_10,0.8130548198235723,1.29,0.7404426559356136,0.07261216388795866,0.04884071757240829,True,1,0.29000000000000004,2019
2019-01-14,Australian Open,R128,Hard,5,Marin Cilic,Bernard Tomic,player2,top_10,0.832906236888726,1.25,0.7619047619047619,0.07100147498396414,0.041132796110907505,True,1,0.25,2019
2019-01-14,Australian Open,R128,Hard,5,Andy Murray,Roberto Bautista Agut,player2,other,0.2907738613129214,4.55,0.2100694444444444,0.08070441686847699,0.32302106897379224,False,1,-1.0,2019
2019-01-14,Australian Open,R128,Hard,5,Peter Gojowczyk,Karen Khachanov,player1,other,0.1780089227150388,7.07,0.1346389228886168,0.04336999982642198,0.2585230835953243,False,1,-1.0,2019
2019-01-14,Australian Open,R128,Hard,5,Damir Dzumhur,Gael Monfils,player2,other,0.4111549909466385,2.52,0.3793103448275862,0.0318446461190523,0.036110577185529014,False,1,-1.0,2019
2019-01-14,Australian Open,R128,Hard,5,Denis Istomin,Roger Federer,player1,top_10,0.1072710512933603,14.98,0.06375,0.0435210512933603,0.6069203483745373,False,1,-1.0,2019
2019-01-14,Australian Open,R128,Hard,5,Adrian Mannarino,Kevin Anderson,player2,top_10,0.1181682407025973,9.96,0.0961887477313974,0.021979492971199888,0.1769556773978691,False,1,-1.0,2019
2019-01-14,Australian Open,R128,Hard,5,Feliciano Lopez,Jordan Thompson,player1,other,0.3071786142413342,3.49,0.2729166666666667,0.034261947574667495,0.07205336370225635,False,1,-1.0,2019
2019-01-14,Australian Open,R128,Hard,5,Steve Johnson,Andreas Seppi,player2,other,0.5359560294718844,1.98,0.4816753926701571,0.05428063680172729,0.06119293835433104,False,1,-1.0,2019
2019-01-14,Australian Open,R128,Hard,5,Janko Tipsarevic,Grigor Dimitrov,player2,other,0.1963405846235528,9.97,0.0961015412511332,0.10023904337241961,0.9575156286968216,False,1,-1.0,2019
2019-01-14,Australian Open,R128,Hard,5,John Isner,Reilly Opelka,player1,top_10,0.764885397138834,1.46,0.6532066508313539,0.11167874630748009,0.11673267982269758,False,1,-1.0,2019
2019-01-14,Australian Open,R128,Hard,5,Kyle Edmund,Tomas Berdych,player1,other,0.4082894157592076,2.89,0.3294663573085847,0.07882305845062287,0.17995641154411002,False,1,-1.0,2019
2019-01-14,Australian Open,R128,Hard,5,Pedro Sousa,Alex De Minaur,player1,other,0.1644235093668723,11.2,0.0857142857142857,0.0787092236525866,0.8415433049089697,False,1,-1.0,2019
2019-01-14,Australian Open,R128,Hard,5,Mirza Basic,Henri Laaksonen,player1,other,0.5393600725282016,2.01,0.4738219895287958,0.06553808299940583,0.08411374578168518,False,1,-1.0,2019
2019-01-14,Australian Open,R128,Hard,5,James Duckworth,Rafael Nadal,player1,top_10,0.1047931137101889,11.64,0.0820189274447949,0.022774186265394,0.21979184358659887,False,1,-1.0,2019
2019-01-14,Australian Open,R64,Hard,5,Jo-Wilfried Tsonga,Novak Djokovic,player2,top_10,0.1300466684780322,9.59,0.0995305164319249,0.030516152046107303,0.2471475507043288,False,1,-1.0,2019
2019-01-14,Australian Open,R64,Hard,5,Taro Daniel,Denis Shapovalov,player2,other,0.1953860346121614,5.59,0.1706231454005934,0.024762889211567995,0.0922079334819822,False,1,-1.0,2019
2019-01-14,Australian Open,R64,Hard,5,Jeremy Chardy,Alexander Zverev,player2,top_10,0.1645979718950685,6.58,0.1454545454545454,0.01914342644052311,0.08305465506955079,False,1,-1.0,2019
2019-01-14,Australian Open,R64,Hard,5,Lucas Pouille,Maximilian Marterer,player1,other,0.6244833402830297,1.73,0.5529715762273902,0.07151176405563942,0.08035617868964129,True,1,0.73,2019
2019-01-14,Australian Open,R64,Hard,5,Yoshihito Nishioka,Karen Khachanov,player2,other,0.2482838835946719,4.36,0.2186379928315412,0.029645890763130706,0.08251773247276961,False,1,-1.0,2019
2019-01-14,Australian Open,R64,Hard,5,Viktor Troicki,Stefanos Tsitsipas,player2,other,0.1758807509747217,6.45,0.1479524438573315,0.027928307117390194,0.1344308437869549,False,1,-1.0,2019
2019-01-14,Australian Open,R64,Hard,5,Taylor Fritz,Gael Monfils,player1,other,0.4607053230215485,2.37,0.4030226700251889,0.05768265299635961,0.09187161556107004,True,1,1.37,2019
2019-01-14,Australian Open,R64,Hard,5,Daniel Evans,Roger Federer,player1,top_10,0.1097415686266315,15.48,0.0618181818181818,0.047923386808449694,0.6987994823402556,False,1,-1.0,2019
2019-01-14,Australian Open,R64,Hard,5,Robin Haase,Tomas Berdych,player1,other,0.2167968123700145,6.68,0.1424903722721438,0.07430644009787069,0.4482027066316968,False,1,-1.0,2019
2019-01-14,Australian Open,R64,Hard,5,Henri Laaksonen,Alex De Minaur,player2,other,0.1802526026780106,10.7,0.0893617021276595,0.09089090055035111,0.9287028486547132,False,1,-1.0,2019
2019-01-14,Australian Open,R32,Hard,5,Denis Shapovalov,Novak Djokovic,player1,top_10,0.1167812888084488,11.58,0.0824088748019017,0.0343724140065471,0.3523273244018371,False,1,-1.0,2019
2019-01-14,Australian Open,R32,Hard,5,Daniil Medvedev,David Goffin,player2,other,0.6485983020113765,1.59,0.6005025125628142,0.0480957894485623,0.03127130019808866,True,1,0.5900000000000001,2019
2019-01-14,Australian Open,R32,Hard,5,Pablo Carreno Busta,Fabio Fognini,player2,other,0.4959227146788915,2.08,0.4597402597402597,0.03618245493863176,0.03151924653209437,True,1,1.08,2019
2019-01-14,Australian Open,R32,Hard,5,Alex Bolt,Alexander Zverev,player1,top_10,0.1029788095742176,10.63,0.0898972602739726,0.013081549300244993,0.09466474577393313,False,1,-1.0,2019
2019-01-14,Australian Open,R32,Hard,5,Pierre Hugues Herbert,Milos Raonic,player2,other,0.2209334183874767,5.28,0.1813953488372092,0.03953806955026751,0.16652844908587705,False,1,-1.0,2019
2019-01-14,Australian Open,R32,Hard,5,Filip Krajinovic,Borna Coric,player1,other,0.1958669047567598,5.44,0.1757575757575757,0.020109328999184106,0.06551596187677344,False,1,-1.0,2019
2019-01-14,Australian Open,R32,Hard,5,Marin Cilic,Fernando Verdasco,player1,top_10,0.822887410232501,1.3,0.7363083164300201,0.08657909380248086,0.06975363330225134,True,1,0.30000000000000004,2019
2019-01-14,Australian Open,R32,Hard,5,Taylor Fritz,Roger Federer,player1,top_10,0.1289393482917712,10.47,0.0911458333333333,0.0377935149584379,0.3499949766148446,False,1,-1.0,2019
2019-01-14,Australian Open,R32,Hard,5,Frances Tiafoe,Andreas Seppi,player1,other,0.5736504545754085,2.03,0.4713541666666666,0.10229628790874196,0.16451042278807926,True,1,1.0299999999999998,2019
2019-01-14,Australian Open,R32,Hard,5,Thomas Fabbiano,Grigor Dimitrov,player2,other,0.1616484597789322,9.13,0.1049019607843137,0.05674649899461849,0.4758504377816509,False,1,-1.0,2019
2019-01-14,Australian Open,R32,Hard,5,Diego Schwartzman,Tomas Berdych,player2,other,0.2759110949941407,4.04,0.2377358490566037,0.03817524593753699,0.11468082377632838,False,1,-1.0,2019
2019-01-14,Australian Open,R32,Hard,5,Alex De Minaur,Rafael Nadal,player2,top_10,0.147994366199272,7.13,0.1336573511543135,0.014337015044958518,0.055199831000809385,False,1,-1.0,2019
2019-01-14,Australian Open,R16,Hard,5,Daniil Medvedev,Novak Djokovic,player1,top_10,0.1763967602967593,6.4,0.150066401062417,0.026330359234342293,0.12893926589925964,False,1,-1.0,2019
2019-01-14,Australian Open,R16,Hard,5,Kei Nishikori,Pablo Carreno Busta,player2,top_10,0.8651699520040174,1.21,0.7924528301886793,0.07271712181533807,0.04685564192486097,True,1,0.20999999999999996,2019
2019-01-14,Australian Open,R16,Hard,5,Alexander Zverev,Milos Raonic,player2,top_10,0.7748309405626976,1.74,0.5503875968992248,0.22444334366347285,0.3482058365790939,False,1,-1.0,2019
2019-01-14,Australian Open,R16,Hard,5,Marin Cilic,Roberto Bautista Agut,player2,top_10,0.6494922103552563,1.72,0.5555555555555556,0.0939366547997007,0.11712660181104079,False,1,-1.0,2019
2019-01-14,Australian Open,QF,Hard,5,Kei Nishikori,Novak Djokovic,player2,top_10,0.1499201910034671,7.62,0.1261467889908256,0.023773402012641498,0.1423918554464193,False,1,-1.0,2019
2019-01-14,Australian Open,QF,Hard,5,Lucas Pouille,Milos Raonic,player1,other,0.222497388560623,5.54,0.1731343283582089,0.0493630602024141,0.23263553262585135,True,1,4.54,2019
2019-01-14,Australian Open,QF,Hard,5,Stefanos Tsitsipas,Roberto Bautista Agut,player1,other,0.5440179212378832,1.98,0.484375,0.05964292123788317,0.0771554840510087,True,1,0.98,2019
2019-01-14,Australian Open,QF,Hard,5,Frances Tiafoe,Rafael Nadal,player2,top_10,0.1122786080055123,11.47,0.0838658146964856,0.0284127933090267,0.2878356338232262,False,1,-1.0,2019
2019-01-14,Australian Open,SF,Hard,5,Lucas Pouille,Novak Djokovic,player2,top_10,0.1149203439112107,10.45,0.0920938314509122,0.0228265124602985,0.2009175938721517,False,1,-1.0,2019
2019-01-14,Australian Open,SF,Hard,5,Stefanos Tsitsipas,Rafael Nadal,player2,top_10,0.267221646556381,5.19,0.1852433281004709,0.08197831845591008,0.38688034562761753,False,1,-1.0,2019
2019-02-04,Montpellier,R32,Hard,3,Filip Krajinovic,Nicolas Mahut,player2,other,0.701247052034347,1.49,0.637469586374696,0.06377746565965103,0.04485810753117703,True,1,0.49,2019
2019-02-04,Montpellier,R32,Hard,3,Matthias Bachinger,Tomas Berdych,player1,other,0.223374220872211,5.41,0.1753048780487805,0.048069342823430505,0.20845453491866162,False,1,-1.0,2019
2019-02-04,Montpellier,R32,Hard,3,Radu Albot,Philipp Kohlschreiber,player1,other,0.4055343151530043,3.12,0.3035714285714286,0.1019628865815757,0.2652670632773735,True,1,2.12,2019
2019-02-04,Montpellier,R16,Hard,3,David Goffin,Filip Krajinovic,player1,other,0.7283666169823185,1.42,0.6705336426914155,0.05783297429090306,0.03428059611489226,False,1,-1.0,2019
2019-02-04,Montpellier,R16,Hard,3,Ilya Ivashka,Pierre Hugues Herbert,player1,other,0.2790736555341384,3.82,0.2480314960629921,0.031042159471146274,0.06606136414040864,False,1,-1.0,2019
2019-02-04,Montpellier,R16,Hard,3,Gilles Simon,Jo-Wilfried Tsonga,player2,other,0.5633992240806408,2.46,0.3865336658354114,0.17686555824522943,0.3859620912383763,False,1,-1.0,2019
2019-02-04,Montpellier,QF,Hard,3,Denis Shapovalov,Pierre Hugues Herbert,player2,other,0.6406058126058369,1.66,0.5732647814910026,0.06734103111483436,0.06340564892568928,False,1,-1.0,2019
2019-02-04,Montpellier,QF,Hard,3,Marcos Baghdatis,Radu Albot,player1,other,0.5669570888365482,1.84,0.518324607329843,0.04863248150670518,0.04320104345924869,False,1,-1.0,2019
2019-02-04,Montpellier,SF,Hard,3,Pierre Hugues Herbert,Tomas Berdych,player1,other,0.4543391046230644,2.44,0.3915211970074813,0.06281790761558315,0.10858741528027727,True,1,1.44,2019
2019-02-04,Montpellier,F,Hard,3,Pierre Hugues Herbert,Jo-Wilfried Tsonga,player1,other,0.4585711587067931,2.42,0.3934837092731829,0.06508744943361022,0.10974220407043933,False,1,-1.0,2019
2019-02-04,Sofia,R32,Hard,3,Jan Lennard Struff,Stefano Travaglia,player1,other,0.7431672362619387,1.44,0.6587677725118484,0.08439946375009033,0.07016082021719167,True,1,0.43999999999999995,2019
2019-02-04,Sofia,R32,Hard,3,Viktor Troicki,Gael Monfils,player1,other,0.3504032189585702,3.93,0.2413127413127413,0.10909047764582888,0.377084650507181,False,1,-1.0,2019
2019-02-04,Sofia,R32,Hard,3,Adrian Mannarino,Yannick Maden,player1,other,0.6469736855733911,1.74,0.5468749999999999,0.10009868557339119,0.12573421289770048,False,1,-1.0,2019
2019-02-04,Sofia,R16,Hard,3,Stefanos Tsitsipas,Jan Lennard Struff,player1,other,0.7106307884681868,1.48,0.6407766990291263,0.06985408943906057,0.05173356693291653,True,1,0.48,2019
2019-02-04,Sofia,R16,Hard,3,Matthew Ebden,Roberto Bautista Agut,player2,other,0.2178840327374285,5.71,0.1664233576642335,0.05146067507319502,0.2441178269307167,False,1,-1.0,2019
2019-02-04,Sofia,QF,Hard,3,Marton Fucsovics,Roberto Bautista Agut,player2,other,0.3059695944924414,3.85,0.2480468749999999,0.05792271949244149,0.17798293879589944,True,1,2.85,2019
2019-02-04,Sofia,QF,Hard,3,Matteo Berrettini,Fernando Verdasco,player2,other,0.4648743503360357,2.34,0.4075949367088607,0.05727941362717498,0.08780597978632354,True,1,1.3399999999999999,2019
2019-02-04,Sofia,F,Hard,3,Marton Fucsovics,Daniil Medvedev,player2,other,0.1927014295375201,5.35,0.1781874039938556,0.014514025543664488,0.0309526480257325,False,1,-1.0,2019
2019-02-04,Cordoba,R32,Clay,3,Jaume Munar,Guido Andreozzi,player2,other,0.6668249489169922,1.55,0.6115288220551378,0.05529612686185437,0.03357867082133792,True,1,0.55,2019
2019-02-04,Cordoba,R32,Clay,3,Lorenzo Sonego,Pablo Andujar,player1,other,0.5361034161692626,2.13,0.443864229765013,0.0922391864042496,0.14190027644052927,True,1,1.13,2019
2019-02-04,Cordoba,R32,Clay,3,Aljaz Bedene,Maximilian Marterer,player2,other,0.5707723103864765,1.95,0.4854881266490765,0.08528418373739999,0.11300600525362914,True,1,0.95,2019
2019-02-04,Cordoba,R16,Clay,3,Jaume Munar,Marco Cecchinato,player1,other,0.5292851081809639,1.98,0.4803149606299213,0.048970147551042564,0.0479845141983084,True,1,0.98,2019
2019-02-04,Cordoba,R16,Clay,3,Alessandro Giannessi,Diego Schwartzman,player2,other,0.1778277267383719,7.99,0.1190738699007717,0.058753856837600205,0.4208435366395915,False,1,-1.0,2019
2019-02-04,Cordoba,R16,Clay,3,Aljaz Bedene,Fabio Fognini,player2,other,0.4199620723524003,2.63,0.3616504854368932,0.058311586915507085,0.10450025028681265,True,1,1.63,2019
2019-02-11,Rotterdam,R32,Hard,3,Thomas Fabbiano,Jo-Wilfried Tsonga,player1,other,0.1741179403993745,6.2,0.1530054644808743,0.021112475918500212,0.07953123047612187,False,1,-1.0,2019
2019-02-11,Rotterdam,R32,Hard,3,Matthew Ebden,Fernando Verdasco,player2,other,0.314930635341875,3.34,0.284796573875803,0.030134061466072004,0.051868322041862425,False,1,-1.0,2019
2019-02-11,Rotterdam,R32,Hard,3,Damir Dzumhur,Stefanos Tsitsipas,player2,other,0.23869812498543,4.98,0.1915584415584415,0.04713968342698849,0.18871666242744145,True,1,3.9800000000000004,2019
2019-02-11,Rotterdam,R32,Hard,3,Mikhail Kukushkin,Robin Haase,player1,other,0.5063779287264911,2.07,0.4595300261096606,0.04684790261683053,0.04820231246383655,True,1,1.0699999999999998,2019
2019-02-11,Rotterdam,R32,Hard,3,David Goffin,Gael Monfils,player2,other,0.5857485414628667,1.93,0.4934383202099738,0.0923102212528929,0.13049468502333272,False,1,-1.0,2019
2019-02-11,Rotterdam,R32,Hard,3,Franko Skugor,Denis Shapovalov,player2,other,0.2078564997675553,5.09,0.1869009584664536,0.020955541301101693,0.05798958381685637,False,1,-1.0,2019
2019-02-11,Rotterdam,R32,Hard,3,Hyeon Chung,Nikoloz Basilashvili,player2,other,0.5348623861241887,1.98,0.4803149606299213,0.05454742549426739,0.05902752452589355,False,1,-1.0,2019
2019-02-11,Rotterdam,R16,Hard,3,Denis Shapovalov,Tomas Berdych,player2,other,0.4694174912119714,2.36,0.4025316455696203,0.06688584564235112,0.10782527926025243,True,1,1.3599999999999999,2019
2019-02-11,Rotterdam,R16,Hard,3,Ernests Gulbis,Kei Nishikori,player2,top_10,0.3015679150627761,3.76,0.2524850894632207,0.0490828255995554,0.13389536063603802,False,1,-1.0,2019
2019-02-11,Rotterdam,QF,Hard,3,Daniil Medvedev,Jo-Wilfried Tsonga,player2,other,0.7011233555613735,1.61,0.5913705583756345,0.10975279718573905,0.12880860245381143,True,1,0.6100000000000001,2019
2019-02-11,Rotterdam,QF,Hard,3,Damir Dzumhur,Gael Monfils,player2,other,0.2488123772836133,4.25,0.2244525547445255,0.024359822539087805,0.05745260345535652,False,1,-1.0,2019
