tourney_date,tourney_name,round,surface,tournament_importance,player,opponent,side,model_type,model_probability,odds,market_probability,edge,ev,won,stake,profit
2019-01-14,Australian Open,R128,Hard,5,Janko Tipsarevic,Grigor Dimitrov,player2,other,0.19634058462355286,9.97,0.09610154125113327,0.1002390433724196,0.957515628696822,False,1.0,-1.0
2019-01-14,Australian Open,R128,Hard,5,John Isner,Reilly Opelka,player1,top_10,0.764885397138834,1.46,0.6532066508313539,0.11167874630748009,0.11673267982269758,False,1.0,-1.0
2019-01-14,Australian Open,R128,Hard,5,Kyle Edmund,Tomas Berdych,player1,other,0.4082894157592076,2.89,0.3294663573085847,0.07882305845062287,0.17995641154411002,False,1.0,-1.0
2019-01-14,Australian Open,R128,Hard,5,Pedro Sousa,Alex De Minaur,player1,other,0.16442350936687233,11.2,0.08571428571428573,0.0787092236525866,0.8415433049089701,False,1.0,-1.0
2019-01-14,Australian Open,R128,Hard,5,Mirza Basic,Henri Laaksonen,player1,other,0.5393600725282016,2.01,0.47382198952879584,0.06553808299940578,0.08411374578168518,False,1.0,-1.0
2019-01-14,Australian Open,R128,Hard,5,James Duckworth,Rafael Nadal,player1,top_10,0.10479311371018891,11.64,0.08201892744479497,0.022774186265393945,0.2197918435865991,False,1.0,-1.0
2019-01-14,Australian Open,R64,Hard,5,Jo-Wilfried Tsonga,Novak Djokovic,player2,top_10,0.13004666847803223,9.59,0.0995305164319249,0.03051615204610733,0.24714755070432914,False,1.0,-1.0
2019-01-14,Australian Open,R64,Hard,5,Taro Daniel,Denis Shapovalov,player2,other,0.19538603461216145,5.59,0.17062314540059345,0.024762889211567995,0.09220793348198242,False,1.0,-1.0
2019-01-14,Australian Open,R64,Hard,5,Jeremy Chardy,Alexander Zverev,player2,top_10,0.1645979718950685,6.58,0.14545454545454548,0.019143426440523026,0.08305465506955079,False,1.0,-1.0
2019-01-14,Australian Open,R64,Hard,5,Lucas Pouille,Maximilian Marterer,player1,other,0.6244833402830297,1.73,0.5529715762273902,0.07151176405563942,0.08035617868964129,True,1.0,0.73
2019-01-14,Australian Open,R64,Hard,5,Yoshihito Nishioka,Karen Khachanov,player2,other,0.24828388359467193,4.36,0.2186379928315412,0.029645890763130733,0.08251773247276972,False,1.0,-1.0
2019-01-14,Australian Open,R64,Hard,5,Viktor Troicki,Stefanos Tsitsipas,player2,other,0.1758807509747217,6.45,0.14795244385733158,0.02792830711739011,0.1344308437869549,False,1.0,-1.0
2019-01-14,Australian Open,R64,Hard,5,Taylor Fritz,Gael Monfils,player1,other,0.46070532302154854,2.37,0.4030226700251889,0.05768265299635966,0.09187161556107004,True,1.0,1.37
2019-01-14,Australian Open,R64,Hard,5,Daniel Evans,Roger Federer,player1,top_10,0.1097415686266315,15.48,0.061818181818181814,0.04792338680844968,0.6987994823402556,False,1.0,-1.0
2019-01-14,Australian Open,R64,Hard,5,Robin Haase,Tomas Berdych,player1,other,0.21679681237001455,6.68,0.1424903722721438,0.07430644009787074,0.44820270663169715,False,1.0,-1.0
2019-01-14,Australian Open,R64,Hard,5,Henri Laaksonen,Alex De Minaur,player2,other,0.18025260267801066,10.7,0.08936170212765959,0.09089090055035107,0.928702848654714,False,1.0,-1.0
2019-01-14,Australian Open,R32,Hard,5,Denis Shapovalov,Novak Djokovic,player1,top_10,0.11678128880844885,11.58,0.08240887480190175,0.0343724140065471,0.35232732440183756,False,1.0,-1.0
2019-01-14,Australian Open,R32,Hard,5,Daniil Medvedev,David Goffin,player2,other,0.6485983020113765,1.59,0.6005025125628142,0.0480957894485623,0.03127130019808866,True,1.0,0.5900000000000001
2019-01-14,Australian Open,R32,Hard,5,Pablo Carreno Busta,Fabio Fognini,player2,other,0.49592271467889154,2.08,0.4597402597402597,0.036182454938631814,0.03151924653209448,True,1.0,1.08
2019-01-14,Australian Open,R32,Hard,5,Alex Bolt,Alexander Zverev,player1,top_10,0.10297880957421761,10.63,0.0898972602739726,0.013081549300245007,0.09466474577393325,False,1.0,-1.0
2019-01-14,Australian Open,R32,Hard,5,Pierre Hugues Herbert,Milos Raonic,player2,other,0.22093341838747674,5.28,0.18139534883720929,0.03953806955026745,0.16652844908587716,False,1.0,-1.0
2019-01-14,Australian Open,R32,Hard,5,Filip Krajinovic,Borna Coric,player1,other,0.19586690475675986,5.44,0.17575757575757575,0.020109328999184106,0.06551596187677367,False,1.0,-1.0
2019-01-14,Australian Open,R32,Hard,5,Marin Cilic,Fernando Verdasco,player1,top_10,0.822887410232501,1.3,0.7363083164300201,0.08657909380248086,0.06975363330225134,True,1.0,0.30000000000000004
2019-01-14,Australian Open,R32,Hard,5,Taylor Fritz,Roger Federer,player1,top_10,0.1289393482917712,10.47,0.09114583333333334,0.03779351495843786,0.3499949766148446,False,1.0,-1.0
2019-01-14,Australian Open,R32,Hard,5,Frances Tiafoe,Andreas Seppi,player1,other,0.5736504545754085,2.03,0.47135416666666663,0.1022962879087419,0.16451042278807926,True,1.0,1.0299999999999998
2019-01-14,Australian Open,R32,Hard,5,Thomas Fabbiano,Grigor Dimitrov,player2,other,0.1616484597789322,9.13,0.10490196078431373,0.05674649899461846,0.4758504377816509,False,1.0,-1.0
2019-01-14,Australian Open,R32,Hard,5,Diego Schwartzman,Tomas Berdych,player2,other,0.27591109499414074,4.04,0.23773584905660375,0.03817524593753699,0.1146808237763286,False,1.0,-1.0
2019-01-14,Australian Open,R32,Hard,5,Alex De Minaur,Rafael Nadal,player2,top_10,0.147994366199272,7.13,0.1336573511543135,0.014337015044958518,0.055199831000809385,False,1.0,-1.0
2019-01-14,Australian Open,R16,Hard,5,Daniil Medvedev,Novak Djokovic,player1,top_10,0.17639676029675935,6.4,0.150066401062417,0.02633035923434235,0.12893926589925986,False,1.0,-1.0
2019-01-14,Australian Open,R16,Hard,5,Kei Nishikori,Pablo Carreno Busta,player2,top_10,0.8651699520040174,1.21,0.7924528301886793,0.07271712181533807,0.04685564192486097,True,1.0,0.20999999999999996
2019-01-14,Australian Open,R16,Hard,5,Alexander Zverev,Milos Raonic,player2,top_10,0.7748309405626976,1.74,0.5503875968992248,0.22444334366347285,0.3482058365790939,False,1.0,-1.0
2019-01-14,Australian Open,R16,Hard,5,Marin Cilic,Roberto Bautista Agut,player2,top_10,0.6494922103552563,1.72,0.5555555555555556,0.0939366547997007,0.11712660181104079,False,1.0,-1.0
2019-01-14,Australian Open,QF,Hard,5,Kei Nishikori,Novak Djokovic,player2,top_10,0.1499201910034671,7.62,0.12614678899082568,0.023773402012641415,0.1423918554464193,False,1.0,-1.0
2019-01-14,Australian Open,QF,Hard,5,Lucas Pouille,Milos Raonic,player1,other,0.22249738856062304,5.54,0.17313432835820897,0.04936306020241407,0.23263553262585168,True,1.0,4.54
2019-01-14,Australian Open,QF,Hard,5,Stefanos Tsitsipas,Roberto Bautista Agut,player1,other,0.5440179212378832,1.98,0.484375,0.05964292123788317,0.0771554840510087,True,1.0,0.98
2019-01-14,Australian Open,QF,Hard,5,Frances Tiafoe,Rafael Nadal,player2,top_10,0.1122786080055123,11.47,0.08386581469648563,0.02841279330902667,0.2878356338232262,False,1.0,-1.0
2019-01-14,Australian Open,SF,Hard,5,Lucas Pouille,Novak Djokovic,player2,top_10,0.1149203439112107,10.45,0.09209383145091227,0.02282651246029843,0.2009175938721517,False,1.0,-1.0
2019-01-14,Australian Open,SF,Hard,5,Stefanos Tsitsipas,Rafael Nadal,player2,top_10,0.267221646556381,5.19,0.18524332810047095,0.08197831845591003,0.38688034562761753,False,1.0,-1.0
2019-02-04,Montpellier,R32,Hard,3,Filip Krajinovic,Nicolas Mahut,player2,other,0.701247052034347,1.49,0.637469586374696,0.06377746565965103,0.04485810753117703,True,1.0,0.49
2019-02-04,Montpellier,R32,Hard,3,Matthias Bachinger,Tomas Berdych,player1,other,0.223374220872211,5.41,0.1753048780487805,0.048069342823430505,0.20845453491866162,False,1.0,-1.0
2019-02-04,Montpellier,R32,Hard,3,Radu Albot,Philipp Kohlschreiber,player1,other,0.40553431515300437,3.12,0.3035714285714286,0.10196288658157576,0.2652670632773737,True,1.0,2.12
2019-02-04,Montpellier,R16,Hard,3,David Goffin,Filip Krajinovic,player1,other,0.7283666169823185,1.42,0.6705336426914155,0.05783297429090306,0.03428059611489226,False,1.0,-1.0
2019-02-04,Montpellier,R16,Hard,3,Ilya Ivashka,Pierre Hugues Herbert,player1,other,0.27907365553413843,3.82,0.24803149606299213,0.031042159471146302,0.06606136414040875,False,1.0,-1.0
2019-02-04,Montpellier,R16,Hard,3,Gilles Simon,Jo-Wilfried Tsonga,player2,other,0.5633992240806408,2.46,0.38653366583541143,0.17686555824522937,0.3859620912383763,False,1.0,-1.0
2019-02-04,Montpellier,QF,Hard,3,Denis Shapovalov,Pierre Hugues Herbert,player2,other,0.6406058126058369,1.66,0.5732647814910026,0.06734103111483436,0.06340564892568928,False,1.0,-1.0
2019-02-04,Montpellier,QF,Hard,3,Marcos Baghdatis,Radu Albot,player1,other,0.5669570888365482,1.84,0.518324607329843,0.04863248150670518,0.04320104345924869,False,1.0,-1.0
2019-02-04,Montpellier,SF,Hard,3,Pierre Hugues Herbert,Tomas Berdych,player1,other,0.4543391046230644,2.44,0.3915211970074813,0.06281790761558315,0.10858741528027727,True,1.0,1.44
2019-02-04,Montpellier,F,Hard,3,Pierre Hugues Herbert,Jo-Wilfried Tsonga,player1,other,0.4585711587067931,2.42,0.39348370927318294,0.06508744943361017,0.10974220407043933,False,1.0,-1.0
2019-02-04,Sofia,R32,Hard,3,Jan Lennard Struff,Stefano Travaglia,player1,other,0.7431672362619387,1.44,0.6587677725118484,0.08439946375009033,0.07016082021719167,True,1.0,0.43999999999999995
2019-02-04,Sofia,R32,Hard,3,Viktor Troicki,Gael Monfils,player1,other,0.35040321895857024,3.93,0.2413127413127413,0.10909047764582894,0.377084650507181,False,1.0,-1.0
2019-02-04,Sofia,R32,Hard,3,Adrian Mannarino,Yannick Maden,player1,other,0.6469736855733911,1.74,0.5468749999999999,0.10009868557339119,0.12573421289770048,False,1.0,-1.0
2019-02-04,Sofia,R16,Hard,3,Stefanos Tsitsipas,Jan Lennard Struff,player1,other,0.7106307884681868,1.48,0.6407766990291263,0.06985408943906057,0.05173356693291653,True,1.0,0.48
2019-02-04,Sofia,R16,Hard,3,Matthew Ebden,Roberto Bautista Agut,player2,other,0.2178840327374285,5.71,0.16642335766423358,0.051460675073194934,0.2441178269307167,False,1.0,-1.0
2019-02-04,Sofia,QF,Hard,3,Marton Fucsovics,Roberto Bautista Agut,player2,other,0.3059695944924414,3.85,0.24804687499999997,0.057922719492441405,0.17798293879589944,True,1.0,2.85
2019-02-04,Sofia,QF,Hard,3,Matteo Berrettini,Fernando Verdasco,player2,other,0.46487435033603575,2.34,0.40759493670886077,0.05727941362717498,0.08780597978632354,True,1.0,1.3399999999999999
2019-02-04,Sofia,F,Hard,3,Marton Fucsovics,Daniil Medvedev,player2,other,0.19270142953752015,5.35,0.1781874039938556,0.014514025543664544,0.03095264802573272,False,1.0,-1.0
2019-02-04,Cordoba,R32,Clay,3,Jaume Munar,Guido Andreozzi,player2,other,0.6668249489169922,1.55,0.6115288220551378,0.05529612686185437,0.03357867082133792,True,1.0,0.55
2019-02-04,Cordoba,R32,Clay,3,Lorenzo Sonego,Pablo Andujar,player1,other,0.5361034161692626,2.13,0.44386422976501305,0.09223918640424955,0.14190027644052927,True,1.0,1.13
2019-02-04,Cordoba,R32,Clay,3,Aljaz Bedene,Maximilian Marterer,player2,other,0.5707723103864765,1.95,0.48548812664907653,0.08528418373739993,0.11300600525362914,True,1.0,0.95
2019-02-04,Cordoba,R16,Clay,3,Jaume Munar,Marco Cecchinato,player1,other,0.5292851081809639,1.98,0.48031496062992135,0.04897014755104251,0.0479845141983084,True,1.0,0.98
2019-02-04,Cordoba,R16,Clay,3,Alessandro Giannessi,Diego Schwartzman,player2,other,0.17782772673837197,7.99,0.11907386990077179,0.05875385683760018,0.42084353663959206,False,1.0,-1.0
2019-02-04,Cordoba,R16,Clay,3,Aljaz Bedene,Fabio Fognini,player2,other,0.4199620723524003,2.63,0.3616504854368932,0.058311586915507085,0.10450025028681265,True,1.0,1.63
2019-02-11,Rotterdam,R32,Hard,3,Thomas Fabbiano,Jo-Wilfried Tsonga,player1,other,0.17411794039937453,6.2,0.15300546448087432,0.021112475918500212,0.0795312304761222,False,1.0,-1.0
2019-02-11,Rotterdam,R32,Hard,3,Matthew Ebden,Fernando Verdasco,player2,other,0.31493063534187504,3.34,0.284796573875803,0.03013406146607206,0.05186832204186265,False,1.0,-1.0
2019-02-11,Rotterdam,R32,Hard,3,Damir Dzumhur,Stefanos Tsitsipas,player2,other,0.23869812498543008,4.98,0.19155844155844154,0.04713968342698854,0.1887166624274419,True,1.0,3.9800000000000004
2019-02-11,Rotterdam,R32,Hard,3,Mikhail Kukushkin,Robin Haase,player1,other,0.5063779287264911,2.07,0.4595300261096606,0.04684790261683053,0.04820231246383655,True,1.0,1.0699999999999998
2019-02-11,Rotterdam,R32,Hard,3,David Goffin,Gael Monfils,player2,other,0.5857485414628667,1.93,0.4934383202099738,0.0923102212528929,0.13049468502333272,False,1.0,-1.0
2019-02-11,Rotterdam,R32,Hard,3,Franko Skugor,Denis Shapovalov,player2,other,0.20785649976755538,5.09,0.18690095846645366,0.02095554130110172,0.057989583816856816,False,1.0,-1.0
2019-02-11,Rotterdam,R32,Hard,3,Hyeon Chung,Nikoloz Basilashvili,player2,other,0.5348623861241887,1.98,0.48031496062992135,0.05454742549426733,0.05902752452589355,False,1.0,-1.0
2019-02-11,Rotterdam,R16,Hard,3,Denis Shapovalov,Tomas Berdych,player2,other,0.46941749121197146,2.36,0.4025316455696203,0.06688584564235117,0.10782527926025265,True,1.0,1.3599999999999999
2019-02-11,Rotterdam,R16,Hard,3,Ernests Gulbis,Kei Nishikori,player2,top_10,0.3015679150627761,3.76,0.2524850894632207,0.0490828255995554,0.13389536063603802,False,1.0,-1.0
2019-02-11,Rotterdam,QF,Hard,3,Daniil Medvedev,Jo-Wilfried Tsonga,player2,other,0.7011233555613735,1.61,0.5913705583756345,0.10975279718573905,0.12880860245381143,True,1.0,0.6100000000000001
2019-02-11,Rotterdam,QF,Hard,3,Damir Dzumhur,Gael Monfils,player2,other,0.2488123772836133,4.25,0.22445255474452552,0.024359822539087778,0.05745260345535652,False,1.0,-1.0
2019-02-11,Rotterdam,QF,Hard,3,Denis Shapovalov,Stan Wawrinka,player2,other,0.5509848229496227,2.07,0.4609375,0.0900473229496227,0.1405385835057189,False,1.0,-1.0
2019-02-11,Rotterdam,SF,Hard,3,Kei Nishikori,Stan Wawrinka,player2,top_10,0.6814215105272025,1.55,0.6153846153846154,0.06603689514258704,0.05620334131716381,False,1.0,-1.0
2019-02-11,Rotterdam,F,Hard,3,Gael Monfils,Stan Wawrinka,player2,other,0.47193237507073027,2.39,0.399497487437186,0.07243488763354428,0.12791837641904535,True,1.0,1.3900000000000001
2019-02-11,New York,R32,Hard,3,Ryan Harrison,Peter Polansky,player1,other,0.7349319160768522,1.42,0.6682242990654206,0.06670761701143157,0.04360332082912999,True,1.0,0.41999999999999993
2019-02-11,New York,R32,Hard,3,Paolo Lorenzi,Tennys Sandgren,player1,other,0.2833771188543475,4.26,0.22262773722627735,0.06074938162807017,0.20718652631952028,True,1.0,3.26
2019-02-11,New York,R16,Hard,3,Bernard Tomic,John Isner,player2,top_10,0.34947021195908706,3.12,0.30512249443207123,0.04434771752701583,0.0903470613123517,False,1.0,-1.0
2019-02-11,New York,QF,Hard,3,Guillermo Garcia Lopez,Reilly Opelka,player2,other,0.42527113073614914,2.48,0.38461538461538464,0.0406557461207645,0.054672404225649895,False,1.0,-1.0
2019-02-11,New York,QF,Hard,3,John Isner,Jordan Thompson,player1,top_10,0.8126665441770146,1.3,0.7302904564315352,0.08237608774547933,0.05646650743011897,True,1.0,0.30000000000000004
2019-02-11,Buenos Aires,R32,Clay,3,Federico Delbonis,Jaume Munar,player1,other,0.5865305400274009,1.84,0.5170603674540682,0.06947017257333266,0.07921619365041771,False,1.0,-1.0
2019-02-11,Buenos Aires,R32,Clay,3,Taro Daniel,Roberto Carballes Baena,player1,other,0.5081373539964785,2.16,0.43896103896103894,0.06917631503543958,0.09757668463239366,False,1.0,-1.0
2019-02-11,Buenos Aires,R32,Clay,3,Nicolas Jarry,Lorenzo Sonego,player1,other,0.6691017160142433,1.6,0.5939086294416244,0.07519308657261892,0.0705627456227893,False,1.0,-1.0
2019-02-11,Buenos Aires,R32,Clay,3,Aljaz Bedene,Guido Andreozzi,player1,other,0.7349170021297967,1.41,0.674364896073903,0.06055210605589367,0.036232973003013313,True,1.0,0.4099999999999999
2019-02-11,Buenos Aires,R16,Clay,3,Fabio Fognini,Jaume Munar,player2,other,0.5925271736844456,1.77,0.5366492146596858,0.05587795902475978,0.04877309742146879,False,1.0,-1.0
2019-02-11,Buenos Aires,R16,Clay,3,Guido Pella,Leonardo Mayer,player1,other,0.5963371810803525,1.89,0.5039370078740157,0.09240017320633676,0.12707727224186616,True,1.0,0.8899999999999999
2019-02-11,Buenos Aires,R16,Clay,3,Roberto Carballes Baena,Lorenzo Sonego,player1,other,0.5818697752141512,1.87,0.5078947368421052,0.073975038372046,0.08809647965046274,True,1.0,0.8700000000000001
2019-02-11,Buenos Aires,QF,Clay,3,Roberto Carballes Baena,Marco Cecchinato,player1,other,0.4391727301527783,2.54,0.37438423645320196,0.06478849369957634,0.11549873458805693,False,1.0,-1.0
2019-02-11,Buenos Aires,SF,Clay,3,Dominic Thiem,Diego Schwartzman,player2,top_10,0.8272863786850005,1.42,0.6720554272517322,0.15523095143326837,0.1747466577327007,False,1.0,-1.0
2019-02-18,Marseille,R32,Hard,3,Steve Darcis,Matthias Bachinger,player1,other,0.5704961578732676,1.94,0.4894736842105264,0.08102247366274118,0.10676254627413906,False,1.0,-1.0
2019-02-18,Marseille,R32,Hard,3,Egor Gerasimov,Fernando Verdasco,player2,other,0.3545286140639415,3.33,0.2854077253218884,0.06912088874205308,0.1805802848329251,False,1.0,-1.0
2019-02-18,Marseille,R32,Hard,3,Andrey Rublev,Jo-Wilfried Tsonga,player2,other,0.2750840286456709,4.43,0.21453900709219859,0.0605450215534723,0.21862224690032184,True,1.0,3.4299999999999997
2019-02-18,Marseille,R16,Hard,3,Matteo Berrettini,Andrey Rublev,player1,other,0.5917784736685705,1.75,0.5442708333333333,0.047507640335237244,0.03561232891999838,False,1.0,-1.0
2019-02-18,Marseille,QF,Hard,3,Sergiy Stakhovsky,Stefanos Tsitsipas,player2,other,0.22891509807017885,5.25,0.1809672386895476,0.04794785938063126,0.20180426486843894,False,1.0,-1.0
2019-02-18,Marseille,F,Hard,3,Stefanos Tsitsipas,Mikhail Kukushkin,player2,other,0.8066858916100695,1.3,0.7346938775510204,0.07199201405904909,0.04869165909309042,True,1.0,0.30000000000000004
2019-02-18,Delray Beach,R32,Hard,3,Feliciano Lopez,Denis Istomin,player1,other,0.4843929983762391,2.13,0.44531250000000006,0.03908049837623906,0.03175708654138931,False,1.0,-1.0
2019-02-18,Delray Beach,R32,Hard,3,Nick Kyrgios,John Millman,player2,other,0.6582585591566105,1.74,0.5456919060052219,0.11256665315138858,0.1453698929325022,True,1.0,0.74
2019-02-18,Delray Beach,R32,Hard,3,Ivo Karlovic,Radu Albot,player1,other,0.6022355183176141,1.75,0.5430809399477807,0.0591545783698334,0.05391215705582475,False,1.0,-1.0
2019-02-18,Delray Beach,R32,Hard,3,Taylor Fritz,Mackenzie Mcdonald,player1,other,0.716870181987645,1.53,0.6212871287128713,0.09558305327477368,0.09681137844109683,False,1.0,-1.0
2019-02-18,Delray Beach,R32,Hard,3,Jared Donaldson,Guillermo Garcia Lopez,player1,other,0.38947032329384906,2.77,0.3420427553444181,0.04742756794943098,0.07883279552396183,False,1.0,-1.0
2019-02-18,Delray Beach,R32,Hard,3,Reilly Opelka,Tennys Sandgren,player1,other,0.5118193613379094,2.38,0.39898989898989906,0.11282946234801033,0.2181300799842243,True,1.0,1.38
