bets,wins,win_rate,staked,profit,roi,max_drawdown,average_odds,average_model_probability,average_edge,year
874,335,0.38329519450800914,874.0,-140.04999999999998,-0.16024027459954232,-145.24999999999994,3.7259038901601826,0.47181490474563464,0.06877793850290075,2019
424,160,0.37735849056603776,424.0,-41.06,-0.09683962264150944,-55.70999999999999,4.394009433962264,0.4450501291236762,0.06636248072715997,2020
556,216,0.38848920863309355,556.0,-50.04,-0.09,-61.52,4.578830935251799,0.4414860313790437,0.06548570981373611,2021
660,271,0.4106060606060606,660.0,108.62999999999997,0.16459090909090904,-62.11999999999992,4.1382121212121215,0.48084169188929343,0.06681280007501092,2022
615,244,0.3967479674796748,615.0,-150.45,-0.2446341463414634,-152.33000000000007,3.854504065040651,0.4973348793210267,0.06631238216712593,2023
498,206,0.41365461847389556,498.0,-36.379999999999995,-0.07305220883534136,-65.07000000000005,4.108714859437751,0.4765310227735087,0.06451023441735357,2024
506,202,0.39920948616600793,506.0,-44.529999999999994,-0.08800395256916994,-62.61999999999999,4.826403162055335,0.4609983691579544,0.06317739913544448,2025
174,61,0.3505747126436782,174.0,-46.48,-0.2671264367816092,-46.480000000000004,4.997068965517241,0.45486965196094803,0.0611383051120805,2026
