bets,wins,win_rate,staked,profit,roi,max_drawdown,average_odds,average_model_probability,average_edge,year
189,100,0.5291005291005291,189.0,-15.559999999999999,-0.08232804232804232,-20.119999999999997,1.921851851851852,0.6663846744022125,0.1013134752161646,2019
81,55,0.6790123456790124,81.0,24.54,0.30296296296296293,-4.670000000000002,2.0814814814814815,0.6391222686279666,0.0963520994797513,2020
118,62,0.5254237288135594,118.0,-8.680000000000005,-0.07355932203389835,-14.120000000000005,2.1675423728813557,0.6259619222503612,0.09786364465672587,2021
180,102,0.5666666666666667,180.0,-12.120000000000001,-0.06733333333333334,-24.76,1.9614999999999996,0.6575561036313966,0.09826845961042723,2022
210,113,0.5380952380952381,210.0,-15.889999999999999,-0.07566666666666666,-23.779999999999994,2.035142857142857,0.645113173358175,0.08944905451878744,2023
167,101,0.6047904191616766,167.0,10.42,0.06239520958083832,-8.929999999999996,1.9794610778443114,0.6467563860124209,0.08923200596271674,2024
167,95,0.5688622754491018,167.0,-2.6400000000000023,-0.01580838323353295,-13.820000000000002,2.0238323353293413,0.6422827544071931,0.08959013007172809,2025
55,35,0.6363636363636364,55.0,1.3700000000000014,0.024909090909090936,-3.0400000000000005,1.901454545454545,0.6493642871115792,0.08654472366980037,2026
